osmnx_node_id,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,closeness_networkwide,betweenness_networkwide,EMB000,EMB001,EMB000pooled,EMB001pooled
734538159.0,65.0,130.0,4.0,7719.2959999999985,59.37919999999999,2.276923076923077,41.0,3859.648,65.0,59.3792,1.040915851667444,0.015721486480857767,0.005226530851463022,0.91749895,0.9996447,-0.18791813,0.40712166
734538161.0,54.0,106.0,3.925925925925926,6135.18,57.879056603773584,2.240740740740741,33.0,3067.59,53.0,57.87905660377358,1.0379051115486202,0.015476111445658604,0.0,0.3397473,0.8048794,-0.13052633,0.40144253
734538166.0,38.0,74.0,3.8947368421052633,3500.9700000000003,47.31040540540541,2.1052631578947367,21.0,1750.485,37.0,47.310405405405405,1.041808277461472,0.014169795865213981,0.0,0.684345,0.59609485,-0.5003616,0.2907687
734538177.0,53.0,104.0,3.924528301886793,5171.388000000002,49.72488461538463,2.056603773584906,28.0,2585.6940000000004,52.0,49.724884615384624,1.0457545571753732,0.01437522074234358,0.0028771021858378684,0.94616,0.999628,-0.47240847,0.30376068
734538190.0,73.0,148.0,4.054794520547945,9248.504,62.48989189189189,2.328767123287671,48.0,4624.251999999999,74.0,62.48989189189187,1.0354442656585376,0.015973166482316486,0.016587494649761357,0.9874743,0.80861276,-0.27061304,0.44765487
734538194.0,110.0,228.0,4.1454545454545455,11893.362,52.16386842105263,2.263636363636364,69.0,5946.681,114.0,52.16386842105263,1.0771318812456183,0.014647630391457759,0.003534638630223936,-0.056656554,0.9994434,-0.1823446,0.34175718
734538197.0,91.0,190.0,4.175824175824176,10429.914000000002,54.89428421052633,2.263736263736264,57.0,5214.956999999999,95.0,54.89428421052631,1.0896994680509284,0.014458457014562926,0.0017909768649753241,-0.49805254,0.9956919,-0.07859293,0.3130724
734538249.0,43.0,84.0,3.9069767441860463,5153.270000000003,61.348452380952416,2.2093023255813957,26.0,2576.635,42.0,61.34845238095239,1.042738098506374,0.0147898444192695,0.003449224497227992,0.96435744,0.9996653,-0.23469783,0.56792736
734538255.0,48.0,94.0,3.9166666666666665,5670.348000000003,60.322851063829816,2.2291666666666665,29.0,2835.1739999999995,47.0,60.32285106382978,1.0384316547964498,0.01524133526609067,0.004337690879043519,0.9823047,0.99959177,-0.121994376,0.38377875
734538276.0,25.0,48.0,3.84,3390.553999999999,70.63654166666664,2.12,14.0,1695.2769999999998,24.0,70.63654166666666,1.052461806558968,0.014572488117954622,0.0,0.6242364,0.661798,-0.11043259,0.53411996
734538296.0,23.0,44.0,3.8260869565217392,3442.244,78.23281818181817,2.347826086956522,15.0,1721.1219999999998,22.0,78.23281818181817,1.048750849902239,0.015010609412846852,0.0,0.6185385,0.6668436,0.28924027,0.5780463
734538308.0,20.0,38.0,3.8,3106.996,81.76305263157894,2.2,12.0,1553.4979999999998,19.0,81.76305263157894,1.0548152777132098,0.014571025631817471,0.0,-0.7227434,0.39653122,0.18867762,0.81838846
734538321.0,20.0,38.0,3.8,3106.996,81.76305263157894,2.2,12.0,1553.4979999999998,19.0,81.76305263157894,1.0548152777132098,0.014571025631817471,0.0,-0.7198844,0.3979189,0.18867762,0.81838846
734589304.0,35.0,80.0,4.571428571428571,6589.679999999996,82.37099999999995,2.657142857142857,29.0,3294.840000000001,40.0,82.37100000000002,1.042581071910842,0.013382794605719353,7.143505185086627e-06,0.99819016,0.998471,0.48445755,0.7957051
734589307.0,34.0,82.0,4.823529411764706,7111.565999999995,86.72641463414628,2.764705882352941,30.0,3555.7830000000013,41.0,86.72641463414637,1.0634137182304584,0.013383836362748817,0.0004482887244642417,0.98892075,0.99866706,0.649272,0.88393766
734589313.0,13.0,30.0,4.615384615384615,4167.374,138.91246666666666,2.8461538461538463,12.0,2083.687,15.0,138.91246666666666,1.101077011738762,0.013599461153969193,0.0037889703365541903,0.9995313,0.9980029,0.75023794,0.87078995
734589324.0,22.0,52.0,4.727272727272728,4794.181999999998,92.19580769230764,2.727272727272727,19.0,2397.091,26.0,92.19580769230768,1.0848735023123004,0.01370554301890418,4.0976059489953425e-05,0.99976015,0.9980618,0.47502345,0.93714666
734589332.0,29.0,68.0,4.689655172413793,6617.095999999998,97.31023529411762,2.793103448275862,26.0,3308.548,34.0,97.31023529411765,1.0815313488058165,0.013814242078247156,0.0015782791019721839,0.99988097,0.9928578,0.6265552,0.88053906
734589348.0,17.0,38.0,4.470588235294118,4560.678000000001,120.01784210526318,3.0588235294117645,16.0,2280.339,19.0,120.01784210526316,1.092812928629019,0.013785226072295247,0.0039734409504228645,0.99993795,0.9861965,0.75234354,0.45257822
734589360.0,26.0,58.0,4.461538461538462,5761.364000000002,99.33386206896556,3.0,24.0,2880.682,29.0,99.33386206896552,1.0555135788415675,0.014006232618664646,0.0017334077941951274,0.99998957,0.9877884,0.5831088,0.58298814
734589394.0,10.0,20.0,4.0,2277.7560000000003,113.8878,2.6,8.0,1138.878,10.0,113.8878,1.3565075971088474,0.013975568247037258,0.0,0.71639645,0.55562806,0.6352718,0.67547554
734589397.0,36.0,80.0,4.444444444444445,6332.032000000001,79.15040000000002,2.5277777777777777,27.0,3166.016,40.0,79.15039999999999,1.1585212332930552,0.014380884550902098,0.0005888134948242679,0.9999188,0.9352426,0.116366364,0.28911337
734589429.0,33.0,76.0,4.606060606060606,6263.165999999997,82.41007894736839,2.636363636363636,27.0,3131.5830000000005,38.0,82.41007894736843,1.054277816527586,0.013783931869200858,0.00031725003057926616,0.9996068,0.99607927,0.5878671,0.9196681
734589443.0,34.0,74.0,4.352941176470588,5506.418,74.41105405405405,2.5294117647058822,26.0,2753.2090000000003,37.0,74.41105405405406,1.0644763083816695,0.01382382912124147,0.0004214105707438977,0.9705539,0.99942863,0.38074598,0.806696
734589451.0,23.0,52.0,4.521739130434782,4165.376,80.10338461538461,2.739130434782609,20.0,2082.688,26.0,80.10338461538461,1.062020626860141,0.013338696579746982,0.0,-0.27516273,0.76111174,0.4295356,0.91242844
734589455.0,30.0,66.0,4.4,5024.224,76.12460606060607,2.6,24.0,2512.112,33.0,76.12460606060607,1.0515545125773242,0.01370742644630136,0.00044727285991282933,0.8799302,0.99941593,0.4204241,0.8941244
734589465.0,34.0,80.0,4.705882352941177,6643.819999999995,83.04774999999994,2.647058823529412,28.0,3321.9100000000008,40.0,83.04775000000002,1.065217597881975,0.013833649156580375,0.00147369105785261,0.99964416,0.9973478,0.5828453,0.9223227
734589479.0,36.0,82.0,4.555555555555555,6482.459999999996,79.05439024390239,2.6666666666666665,30.0,3241.230000000001,41.0,79.05439024390246,1.0673609769343264,0.013752220024631752,0.00126644548812364,0.99909407,0.9987174,0.47451994,0.8699786
734589487.0,43.0,100.0,4.651162790697675,7756.043999999994,77.56043999999994,2.5348837209302326,33.0,3878.022000000001,50.0,77.56044000000001,1.0583717951463336,0.013787233294811942,0.0007351496489952084,0.9994118,0.99815285,0.5473812,0.82814133
734589491.0,43.0,100.0,4.651162790697675,7760.317999999994,77.60317999999994,2.5348837209302326,33.0,3880.1590000000015,50.0,77.60318000000002,1.0579483452062906,0.013712662505062773,0.0005315640035141326,0.9995566,0.99641955,0.5781628,0.8344363
734589504.0,34.0,78.0,4.588235294117647,6219.417999999996,79.73612820512815,2.647058823529412,28.0,3109.7090000000007,39.0,79.73612820512822,1.0591620964344126,0.013564492680035393,0.0008892867716872858,0.9992444,0.9971392,0.50325716,0.87146586
734589526.0,18.0,38.0,4.222222222222222,3251.288,85.56021052631579,2.6666666666666665,15.0,1625.6440000000002,19.0,85.5602105263158,1.0583381218732602,0.013032086788777607,0.0,0.61375034,0.6505258,0.619055,0.82130265
734589603.0,28.0,60.0,4.285714285714286,4394.708000000002,73.24513333333337,2.642857142857143,23.0,2197.3540000000003,30.0,73.24513333333334,1.026560192549724,0.013272363754488845,0.0,-0.81939876,-0.46379134,0.2043055,0.7808972
734589607.0,34.0,72.0,4.235294117647059,5509.792000000001,76.52488888888891,2.647058823529412,28.0,2754.896000000001,36.0,76.52488888888892,1.0219758423895902,0.013452426481423073,0.00029821586939073237,-0.9973045,0.3489705,0.25828883,0.77292436
734589609.0,30.0,64.0,4.266666666666667,4688.470000000002,73.25734375000003,2.6,24.0,2344.2350000000006,32.0,73.25734375000002,1.0248547514084612,0.013272363754488845,0.0,-0.81939876,-0.46379134,0.2614299,0.7755743
734589619.0,37.0,78.0,4.216216216216216,5967.297999999999,76.5038205128205,2.675675675675676,31.0,2983.649000000001,39.0,76.50382051282054,1.0260677625637835,0.01363738520122105,0.003191238842474736,0.23539864,0.99898183,0.31951138,0.77454525
734589630.0,26.0,58.0,4.461538461538462,5844.339000000003,100.76446551724142,3.076923076923077,25.0,3035.122,32.0,94.8475625,1.0864297619815628,0.013976509993897226,0.0047249426689083785,0.99994034,0.99031335,0.6405471,0.29200277
734589639.0,35.0,82.0,4.685714285714286,7003.123999999996,85.40395121951215,2.657142857142857,29.0,3501.562,41.0,85.4039512195122,1.0618453348597914,0.013862119554934531,0.0006288273292422367,0.998157,0.9984357,0.62473196,0.91637844
734589668.0,39.0,90.0,4.615384615384615,7242.077999999998,80.46753333333331,2.58974358974359,31.0,3621.039,45.0,80.46753333333334,1.062756143801688,0.01390134732198453,0.0009120638552051804,0.99106014,0.9989619,0.5108444,0.8129275
734589715.0,38.0,88.0,4.631578947368421,7322.975999999999,83.21563636363635,2.5789473684210527,30.0,3661.488,44.0,83.21563636363636,1.0622894029822532,0.01401631360619948,0.0014737748295469701,0.96153116,0.9987032,0.561254,0.83104557
734589727.0,40.0,92.0,4.6,7767.291999999997,84.4270869565217,2.65,33.0,3883.646000000001,46.0,84.42708695652176,1.0472901992760797,0.0142122706996243,0.0057216477121971015,0.24996077,0.99953604,0.48355657,0.79748505
734589761.0,40.0,84.0,4.2,4697.453000000001,55.92205952380954,2.75,32.0,2574.351000000001,44.0,58.50797727272729,1.0163747946433388,0.01404105913018066,0.0005963524922897125,0.5119072,0.36924487,0.090500906,-0.30609244
734589764.0,56.0,119.0,4.25,7730.297,64.96047899159663,2.7857142857142856,47.0,4403.064000000001,67.0,65.71737313432838,1.0893612333976015,0.014242617515872033,0.0014908505505884019,0.9999716,-0.950589,0.1667668,-0.17500848
734589773.0,62.0,126.0,4.064516129032258,6998.471999999999,55.54342857142856,2.7419354838709675,51.0,4142.3020000000015,72.0,57.53197222222224,1.014423001222441,0.014323975441904113,0.009091922873706125,0.99999917,-0.9290636,-0.02920966,-0.23339508
734589776.0,59.0,126.0,4.271186440677966,9361.355999999996,74.29647619047616,2.6610169491525424,46.0,5184.291000000001,70.0,74.06130000000002,1.0412402219580763,0.014348228787270014,0.010313257707194068,0.9999964,-0.92630357,0.43401292,-0.012654591
734589782.0,17.0,34.0,4.0,2750.098,80.88523529411765,2.7058823529411766,14.0,1375.0490000000002,17.0,80.88523529411766,1.0420279062760411,0.014229651224965046,0.0,-0.04909774,0.75271314,0.16731752,0.3086937
734589791.0,52.0,114.0,4.384615384615385,8394.061,73.63211403508771,2.6346153846153846,40.0,4415.899,61.0,72.3917868852459,1.1065994750264163,0.014436827946371753,0.009633906338403239,0.4947105,0.9993722,0.33855078,-0.036646303
734589815.0,42.0,98.0,4.666666666666667,7566.855999999994,77.21281632653056,2.523809523809524,32.0,3783.4280000000017,49.0,77.21281632653064,1.059261298033521,0.013825043064418712,0.003791042878702331,0.81380624,0.999409,0.5753984,0.83717376
734589821.0,45.0,100.0,4.444444444444445,8178.793999999997,81.78793999999998,2.6,36.0,4089.397000000001,50.0,81.78794000000002,1.030377585581181,0.013601513744705028,0.00041495279279372564,0.99837005,0.99872375,0.6114464,0.8301375
734589873.0,34.0,76.0,4.470588235294118,5589.274000000001,73.54307894736844,2.5588235294117645,26.0,2794.637,38.0,73.54307894736841,1.1829883656884088,0.014243300606842925,0.00029821586939073237,-0.9968282,0.37197602,0.011945856,0.16959496
734589875.0,38.0,86.0,4.526315789473684,7016.786000000002,81.59053488372095,2.6052631578947367,30.0,3508.393,43.0,81.59053488372093,1.1419919642260905,0.014450813949246024,0.0011429534217924338,0.26169115,0.9988826,0.09036969,0.2990705
734589876.0,47.0,106.0,4.51063829787234,7891.819000000003,74.45112264150946,2.6808510638297878,37.0,4058.862,56.0,72.47967857142856,1.1214072612732218,0.014476862269445692,0.010469601892170244,0.93821967,0.99843156,0.27887437,0.035023723
734589893.0,79.0,166.0,4.2025316455696204,9292.684,55.980024096385534,2.3037974683544302,51.0,4646.342000000001,83.0,55.98002409638555,1.0943799464296555,0.014433574817466563,0.001139681163912855,0.8523646,0.99265724,-0.028118871,0.2676821
734589908.0,92.0,194.0,4.217391304347826,11345.126,58.48003092783505,2.282608695652174,58.0,5672.562999999999,97.0,58.480030927835045,1.081493315145073,0.014256540662438946,0.0007771074470313325,-0.9830696,0.9593761,-0.059505504,0.23807593
734589914.0,48.0,104.0,4.333333333333333,7523.103999999999,72.33753846153846,2.625,38.0,3761.552000000001,52.0,72.33753846153849,1.118071372857468,0.013721864058966679,0.0,-0.821994,0.29874423,0.12487837,0.17704485
734589917.0,67.0,146.0,4.358208955223881,9543.225999999995,65.3645616438356,2.492537313432836,49.0,4771.613000000001,73.0,65.36456164383563,1.0938869984515929,0.014112392583194869,0.000631238252216524,0.9922354,-0.8605244,0.0049087857,0.23602514
734589920.0,65.0,142.0,4.369230769230769,9918.938999999991,69.8516830985915,2.6307692307692307,50.0,5185.094000000001,73.0,71.02868493150686,1.0954822248016116,0.014273904960898073,0.0014226731956194826,0.9999998,-0.9996422,0.16069512,0.11658232
734590024.0,84.0,168.0,4.0,8062.677999999999,47.99213095238095,2.5,60.0,4737.912000000001,95.0,49.87275789473686,1.0266328327113046,0.0143166777724602,0.020375406073044628,0.9999579,-0.99789196,0.053201005,0.023167955
734590050.0,54.0,116.0,4.296296296296297,7752.002,66.82760344827587,2.5,40.0,3876.0010000000007,58.0,66.82760344827588,1.1147654170914238,0.014332726750545283,0.00021236562164119287,0.99999946,0.48405153,0.100670315,0.33704597
734590128.0,38.0,84.0,4.421052631578948,6368.142000000002,75.8112142857143,2.5526315789473686,29.0,3184.071,42.0,75.81121428571429,1.1361788698123176,0.014352152887655241,0.00020488322881271573,0.99999946,0.5658575,0.16318277,0.27571508
734590156.0,36.0,78.0,4.333333333333333,6976.978000000002,89.44843589743593,2.638888888888889,29.0,3488.489,39.0,89.4484358974359,1.1292750092050552,0.014506079819785673,0.010774965909247803,0.99999726,0.95014787,0.12789872,0.30525288
737322675.0,25.0,53.0,4.24,4426.656999999999,83.52183018867923,2.44,18.0,2237.693,27.0,82.87751851851853,1.56582265313891,0.015212501429660888,0.0,-0.81939876,-0.46379134,-0.34899497,0.3521266
737344645.0,26.0,50.0,3.8461538461538463,4044.065000000001,80.88130000000001,2.730769230769231,20.0,2235.985,30.0,74.53283333333333,1.0094234795029655,0.017088365769579526,0.0,0.6771501,-0.7590003,0.3050664,-0.74132496
737351109.0,44.0,96.0,4.363636363636363,7505.980999999998,78.18730208333331,2.659090909090909,36.0,3813.890000000001,49.0,77.83448979591839,1.0337947763019442,0.01824044269259782,0.0035040564728397315,0.9982435,0.99690014,0.24128856,0.40730214
737351110.0,49.0,114.0,4.653061224489796,10944.726,96.00636842105264,2.836734693877551,43.0,5801.958,59.0,98.33827118644068,1.0314868640268695,0.018164627111798042,0.0005325980277135388,0.15796146,0.9992542,0.43413404,0.3438177
737351111.0,53.0,125.0,4.716981132075472,12093.280000000002,96.74624,2.8867924528301887,47.0,6416.067,65.0,98.70872307692308,1.0289397881015871,0.018085708625061765,0.0003640936227214751,-0.8133528,0.583898,0.42085436,0.15995885
737352252.0,24.0,50.0,4.166666666666667,4321.292,86.42584000000001,3.0,23.0,2317.380000000001,26.0,89.13000000000002,1.002270406704182,0.017549178882130426,0.0,-0.73189056,0.25830412,-0.08504099,0.2860801
737398517.0,33.0,64.0,3.878787878787879,6229.095000000001,97.32960937500002,2.757575757575758,27.0,3587.214000000001,38.0,94.40036842105263,1.0176120651605451,0.017974849514035718,0.007525344729748756,-0.31898344,0.8998699,0.31303805,-0.1290416
737398671.0,34.0,64.0,3.764705882352941,5823.783000000001,90.99660937500002,2.764705882352941,28.0,3384.558000000001,38.0,89.06731578947371,1.0186383202027178,0.017208471978729198,0.007193296114538126,-0.14256227,0.4052732,0.36619434,-0.025874684
737403567.0,31.0,58.0,3.741935483870968,4277.157999999999,73.74410344827585,2.870967741935484,27.0,2765.264,37.0,74.73686486486486,1.006252887931005,0.017679150463356108,0.007746314028631244,0.15298751,0.87916625,0.3371414,-0.1989987
744538445.0,17.0,32.0,3.764705882352941,2500.3280000000004,78.13525000000001,2.294117647058824,11.0,1250.164,16.0,78.13525,1.071480958323101,0.015436493238051803,0.0,0.71444833,0.559263,0.32400385,0.79919255
744538449.0,11.0,20.0,3.636363636363636,2218.178,110.9089,2.4545454545454546,7.0,1109.089,10.0,110.9089,1.008882297239886,0.014385412477403348,0.0,0.6622032,-0.75278544,0.8146391,-0.5302125
744538451.0,40.0,78.0,3.9,2659.834,34.100435897435894,2.0,20.0,1329.917,39.0,34.1004358974359,1.0368876018628763,0.0104236318517413,0.0,-0.8381106,-0.3670814,-0.7562632,-0.09264443
744538453.0,38.0,74.0,3.8947368421052633,2255.838,30.48429729729729,2.0,19.0,1127.9190000000003,37.0,30.484297297297307,1.0246577699352963,0.010315228924270328,0.0,-0.81939876,-0.46379134,-0.82672536,-0.16800652
744538458.0,29.0,66.0,4.551724137931035,7284.843999999999,110.37642424242424,2.6206896551724137,22.0,3642.421999999999,33.0,110.37642424242422,1.009772865357109,0.014636227716311906,0.0005301656448684794,-0.0765953,0.9938722,0.7612555,0.2692263
744538459.0,30.0,70.0,4.666666666666667,8195.076000000001,117.0725142857143,2.6333333333333333,23.0,4097.538,35.0,117.07251428571428,1.0088154535349387,0.014692147208657202,0.00013750337324362218,0.5929755,0.99878985,0.7709172,0.30224907
744538468.0,105.0,199.0,3.7904761904761903,8003.133000000005,40.21674874371862,2.3142857142857145,70.0,4243.961,112.0,37.89250892857143,1.0229498501455072,0.012437759286251486,0.013239649983419586,0.6330495,0.99974376,-0.5897301,0.17293744
744538469.0,94.0,177.0,3.765957446808511,6969.627000000001,39.37642372881356,2.3191489361702127,63.0,3727.208,101.0,36.903049504950495,1.020023937990857,0.012435249955295371,0.0008944438314791201,-0.47910064,0.99858594,-0.66746926,0.1789194
744538470.0,109.0,207.0,3.798165137614679,8024.592000000003,38.766144927536246,2.2844036697247705,71.0,4288.311,117.0,36.65223076923077,1.01907802147045,0.01259303439654481,0.014407437606806664,0.7924121,0.99959326,-0.68816686,0.16426548
744538471.0,39.0,88.0,4.512820512820513,8567.060000000001,97.35295454545457,2.6153846153846154,31.0,4283.53,44.0,97.35295454545454,1.0184226928527045,0.014690858803438907,0.00023241433123193377,0.99990684,0.9969797,0.5879264,0.78536683
744538472.0,59.0,110.0,3.7288135593220337,4195.995000000001,38.1454090909091,2.3220338983050848,40.0,2275.7000000000003,64.0,35.557812500000004,1.0212694467546002,0.012281278163775031,0.00029821586939073237,0.57549375,0.99892586,-0.6650333,0.05192953
744538473.0,36.0,76.0,4.222222222222222,7128.137999999999,93.7912894736842,2.7222222222222223,30.0,3564.0689999999995,38.0,93.7912894736842,1.0275132759635417,0.01574899952274901,0.002975769443066975,0.999996,-0.20425165,0.43441716,0.270463
744538474.0,25.0,54.0,4.32,5797.283999999998,107.35711111111108,2.76,21.0,2898.642,27.0,107.35711111111112,1.0542322502006414,0.015873199458490344,0.015283579894556766,0.99992234,0.4272383,0.86804944,0.10692469
744538477.0,32.0,55.0,3.4375,3237.3650000000007,58.86118181818184,3.25,30.0,2430.333,45.0,54.00739999999999,1.012926148100944,0.017124892244071897,0.00029821586939073237,-0.74195635,-0.9334632,0.27369177,-0.48124772
744538487.0,50.0,103.0,4.12,8209.973000000002,79.70847572815536,2.58,38.0,4324.469,56.0,77.22266071428571,1.0337472257700342,0.017054376114958324,0.0005828176841453333,-0.9877416,-0.1229982,0.4224175,0.24329482
744538494.0,33.0,75.0,4.545454545454546,7150.841999999999,95.34456,2.8181818181818183,28.0,3701.956,38.0,97.41989473684212,1.0348480578930708,0.015739059475472765,0.0004519457381734174,0.99999964,-0.44207707,0.82648593,-0.27646863
744538617.0,34.0,72.0,4.235294117647059,5985.614999999998,83.13354166666664,2.823529411764706,30.0,3094.8820000000005,39.0,79.35594871794873,1.1419135372174116,0.017301595312023334,0.0038920891904733164,0.99952316,0.99547255,0.23625049,0.45590475
744557766.0,54.0,110.0,4.074074074074074,10157.157,92.3377909090909,2.888888888888889,49.0,5743.499999999998,68.0,84.46323529411762,1.061926226785138,0.016768723423699804,0.0263715579371531,-0.81992745,-0.47880286,0.2881048,-0.15546408
747276464.0,24.0,46.0,3.8333333333333335,2721.842000000001,59.17047826086958,2.25,15.0,1360.921,23.0,59.170478260869565,1.0136677804584855,0.013823039441347777,0.0,0.3358429,0.80010855,0.10158845,0.73698205
747276476.0,12.0,25.0,4.166666666666667,3284.2120000000004,131.36848,2.75,10.0,1703.7969999999996,13.0,131.06130769230765,1.0996930281534216,0.013000256337755353,0.00029821586939073237,0.7584362,0.9678786,0.80930746,0.25992605
747276492.0,15.0,28.0,3.733333333333333,1714.15,61.21964285714285,1.9333333333333331,7.0,857.0749999999999,14.0,61.21964285714285,1.0085079194549662,0.013178862373437232,0.0,-0.81939876,-0.4637911,-0.09715142,0.51057523
747276496.0,63.0,132.0,4.190476190476191,8363.711999999998,63.36145454545453,2.238095238095238,39.0,4181.855999999999,66.0,63.36145454545453,1.0287535027571812,0.01459457479702945,0.0016500219061906117,0.99817544,0.99728566,-0.16543226,0.5292195
747276497.0,31.0,64.0,4.129032258064516,3430.1559999999986,53.59618749999998,2.290322580645161,20.0,1715.0780000000004,32.0,53.59618750000001,1.01261852369976,0.013648681089750639,0.0,-0.81939876,-0.46379134,-0.63466656,0.34420508
747276499.0,32.0,64.0,4.0,4167.7660000000005,65.12134375000001,2.1875,19.0,2083.883,32.0,65.12134375,1.069940573948541,0.014580927519197713,0.0,-0.83300555,-0.39879045,-0.3546752,0.39870226
747276501.0,35.0,70.0,4.0,4086.908,58.3844,2.2,21.0,2043.454,35.0,58.3844,1.0115165292668282,0.01421943134402637,0.0014903548076004992,0.30590895,0.99983925,-0.062084287,0.6185804
747276518.0,22.0,42.0,3.8181818181818175,2515.866000000001,59.90157142857145,2.1818181818181817,13.0,1257.933,21.0,59.90157142857143,1.0148033914871697,0.013823273411169705,0.0005963524922897125,-0.99658895,0.84656125,0.18846725,0.75701874
747276523.0,20.0,40.0,4.0,2976.6599999999994,74.41649999999998,2.5,15.0,1488.3300000000004,20.0,74.41650000000001,1.1307344883208386,0.015053026918612237,0.0,5.4936856e-05,0.7981169,-0.14244838,0.6713132
747276532.0,12.0,24.0,4.0,2109.824,87.90933333333334,2.5,9.0,1054.912,12.0,87.90933333333334,1.082877413094138,0.014218193568034566,0.0,0.63680947,0.63934624,0.13792221,0.6992248
747276535.0,22.0,46.0,4.181818181818182,3809.134000000001,82.80726086956523,2.4545454545454546,16.0,1904.567,23.0,82.80726086956523,1.0453903273323737,0.014637850897826415,0.0007453415572474505,0.99866635,0.99873227,0.040602308,0.674524
747276539.0,30.0,60.0,4.0,3814.688000000001,63.57813333333335,2.1333333333333333,17.0,1907.344,30.0,63.57813333333333,1.076881170209423,0.014394651317273056,0.0,-0.8759067,0.0134857595,-0.4157879,0.35618556
747276549.0,16.0,32.0,4.0,2500.142,78.12943749999998,2.25,10.0,1250.071,16.0,78.1294375,1.1287598929350464,0.015053477797031893,0.00029821586939073237,-0.9951154,0.42301306,0.030032165,0.6995583
747276554.0,16.0,30.0,3.75,1476.006,49.2002,2.125,9.0,738.003,15.0,49.2002,1.0100662073845927,0.013448369870933934,0.0,-0.76286215,0.34343958,-0.25607112,0.6705397
747276564.0,50.0,102.0,4.08,6587.267999999996,64.58105882352937,2.28,32.0,3293.633999999999,51.0,64.58105882352939,1.0328237197931358,0.014638572427402763,0.0025795789213162506,0.9795349,0.9992661,-0.08126658,0.5355882
747276566.0,27.0,52.0,3.851851851851852,2846.5300000000007,54.74096153846155,2.037037037037037,14.0,1423.2649999999996,26.0,54.74096153846153,1.1056588771798517,0.014165586911535417,0.00029821586939073237,-0.78543544,0.99222624,-0.6038399,0.30421332
747276586.0,17.0,32.0,3.764705882352941,2005.628,62.675875,2.0,8.0,1002.814,16.0,62.675875,1.0106648451185314,0.013356325443763513,0.0,0.6152282,0.64990354,0.022136819,0.12314133
747276590.0,26.0,55.0,4.230769230769231,4619.793,83.99623636363636,2.4615384615384617,19.0,2334.261,28.0,83.36646428571429,1.5300338758405745,0.015212501429660888,0.0,-0.81939876,-0.46379134,-0.29429612,0.36692438
747276599.0,10.0,20.0,4.0,1850.032,92.5016,2.4,7.0,925.016,10.0,92.5016,1.095628952101748,0.014218255451716191,0.00029821586939073237,-0.9957271,0.70728695,0.13083409,0.627374
747276611.0,19.0,38.0,4.0,2889.878,76.04942105263157,2.263157894736842,12.0,1444.939,19.0,76.04942105263157,1.1203944353826378,0.015260078026711203,0.0004746680165183216,0.84354764,0.9991096,-0.08662639,0.56303966
747276615.0,35.0,70.0,4.0,4165.579999999999,59.5082857142857,2.3142857142857145,23.0,2082.7899999999995,35.0,59.5082857142857,1.0090348451479347,0.014383005672013623,0.0005963524922897125,0.18860407,0.9988508,0.039505597,0.6117889
747276617.0,31.0,62.0,4.0,3986.214000000001,64.2937741935484,2.161290322580645,18.0,1993.107,31.0,64.29377419354839,1.0733305362582408,0.014580992600711898,0.00029821586939073237,-0.99977136,-0.9345327,-0.38843432,0.37973294
747276625.0,16.0,30.0,3.75,1476.006,49.2002,2.125,9.0,738.003,15.0,49.2002,1.0100662073845927,0.013448369870933934,0.0,-0.8338519,0.25864118,-0.25607112,0.6705397
747276630.0,36.0,76.0,4.222222222222222,5416.278999999999,71.26682894736841,2.4166666666666665,25.0,2745.695999999999,39.0,70.40246153846151,1.0374918762731666,0.014686697807412693,0.0019715861165657475,0.9975014,0.99897665,0.2563931,0.53791916
747276632.0,16.0,34.0,4.25,2574.5350000000003,75.72161764705884,2.6875,13.0,1324.824,18.0,73.60133333333334,1.064148743411124,0.01444578161678309,0.0,-0.8419343,0.110807106,0.34832197,0.21522579
747276634.0,33.0,68.0,4.121212121212121,3982.0659999999984,58.55979411764704,2.212121212121212,20.0,1991.0330000000004,34.0,58.55979411764707,1.016477271160363,0.013896926813082078,0.0,-0.84981894,0.2160571,-0.47549066,0.3870092
747276636.0,43.0,88.0,4.093023255813954,5971.237999999998,67.85497727272724,2.302325581395349,28.0,2985.618999999999,44.0,67.85497727272724,1.0362702880143082,0.014425989881821097,0.0017879933096941803,0.93843096,0.9992244,0.03334459,0.62964135
747276645.0,12.0,24.0,4.0,2213.454,92.22725,2.333333333333333,8.0,1106.727,12.0,92.22725,1.1466647055854968,0.014586722049966262,0.0,-0.50302833,0.65422213,-0.057272773,0.58025765
747276649.0,32.0,62.0,3.875,3458.568,55.78335483870968,2.25,20.0,1729.284,31.0,55.78335483870968,1.0105701548364618,0.014177359829598165,0.0,0.68297446,0.59976155,-0.03707147,0.61855423
747276651.0,29.0,58.0,4.0,3543.110000000001,61.08810344827589,2.103448275862069,16.0,1771.5550000000003,29.0,61.088103448275874,1.0832254874241898,0.014370825665670677,0.0008944438314791201,-0.6144109,0.9969079,-0.45841798,0.34647188
747276652.0,37.0,76.0,4.108108108108108,4294.405999999997,56.50534210526312,2.2432432432432434,23.0,2147.2030000000004,38.0,56.50534210526317,1.0152643410463,0.014790932592246227,0.024658136087463253,-0.9513741,0.68692064,-0.52935004,0.38352978
