0,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,node_id
,15.0,34.0,4.533333333333333,4720.306,138.83252941176468,2.8666666666666667,"{0: 0, 1: 1, 2: 0, 3: 14}","{0: 0.0, 1: 0.06666666666666667, 2: 0.0, 3: 0.9333333333333333}",14.0,2360.1530000000002,17.0,138.8325294117647,1.171144950596161,0.0,968749653.0
,17.0,34.0,4.0,3455.5179999999996,101.63288235294117,2.6470588235294117,"{0: 0, 1: 3, 2: 0, 3: 14}","{0: 0.0, 1: 0.17647058823529413, 2: 0.0, 3: 0.8235294117647058}",14.0,1727.7590000000002,17.0,101.6328823529412,1.1347895135791464,0.0,968749663.0
,20.0,42.0,4.2,5222.503999999998,124.34533333333329,2.7,"{0: 0, 1: 3, 2: 0, 3: 17}","{0: 0.0, 1: 0.15, 2: 0.0, 3: 0.85}",17.0,2611.2519999999995,21.0,124.34533333333331,1.1175846203552922,0.0,968749667.0
,13.0,29.0,4.461538461538462,3964.7340000000004,136.71496551724138,3.0,"{0: 0, 1: 0, 2: 0, 3: 13}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 1.0}",13.0,2056.2450000000003,15.0,137.08300000000003,1.188615015732918,0.0,968749702.0
,18.0,42.0,4.666666666666667,5683.0019999999995,135.30957142857142,2.888888888888889,"{0: 0, 1: 1, 2: 0, 3: 17}","{0: 0.0, 1: 0.05555555555555555, 2: 0.0, 3: 0.9444444444444444}",17.0,2841.501,21.0,135.30957142857145,1.139770872487784,0.0,968749725.0
,18.0,42.0,4.666666666666667,5683.002,135.30957142857145,2.888888888888889,"{0: 0, 1: 1, 2: 0, 3: 17}","{0: 0.0, 1: 0.05555555555555555, 2: 0.0, 3: 0.9444444444444444}",17.0,2841.5009999999997,21.0,135.30957142857142,1.1397708724877837,0.0,968749773.0
,21.0,46.0,4.380952380952381,5545.467999999999,120.55365217391302,2.8095238095238093,"{0: 0, 1: 2, 2: 0, 3: 19}","{0: 0.0, 1: 0.09523809523809523, 2: 0.0, 3: 0.9047619047619048}",19.0,2772.7340000000004,23.0,120.55365217391306,1.0839418049793328,0.0,968749789.0
,11.0,20.0,3.6363636363636362,1819.372,90.96860000000001,2.5454545454545454,"{0: 0, 1: 3, 2: 0, 3: 7, 4: 1}","{0: 0.0, 1: 0.2727272727272727, 2: 0.0, 3: 0.6363636363636364, 4: 0.09090909090909091}",8.0,909.686,10.0,90.96860000000001,1.004891308075594,0.0,968749817.0
,16.0,30.0,3.75,2628.1240000000003,87.60413333333334,2.4375,"{0: 0, 1: 5, 2: 0, 3: 10, 4: 1}","{0: 0.0, 1: 0.3125, 2: 0.0, 3: 0.625, 4: 0.0625}",11.0,1314.062,15.0,87.60413333333332,1.0054144476765285,0.0,968749819.0
,12.0,24.0,4.0,2682.244,111.76016666666668,2.8333333333333335,"{0: 0, 1: 1, 2: 0, 3: 11}","{0: 0.0, 1: 0.08333333333333333, 2: 0.0, 3: 0.9166666666666666}",11.0,1341.1220000000003,12.0,111.76016666666669,1.0366225034753607,0.0,968749824.0
,26.0,54.0,4.153846153846154,6123.932,113.40614814814815,2.6923076923076925,"{0: 0, 1: 6, 2: 0, 3: 16, 4: 4}","{0: 0.0, 1: 0.23076923076923078, 2: 0.0, 3: 0.6153846153846154, 4: 0.15384615384615385}",20.0,3061.966,27.0,113.40614814814815,1.015120254447272,0.0,968749836.0
,50.0,108.0,4.32,9885.533999999996,91.53272222222219,2.5,"{0: 0, 1: 15, 2: 0, 3: 30, 4: 5}","{0: 0.0, 1: 0.3, 2: 0.0, 3: 0.6, 4: 0.1}",35.0,4942.767000000001,54.0,91.53272222222223,1.0203338477812676,0.0,968749839.0
,13.0,24.0,3.6923076923076925,2098.326,87.43025,2.4615384615384617,"{0: 0, 1: 4, 2: 0, 3: 8, 4: 1}","{0: 0.0, 1: 0.3076923076923077, 2: 0.0, 3: 0.6153846153846154, 4: 0.07692307692307693}",9.0,1049.163,12.0,87.43025,1.0067901991295152,0.0,968749846.0
,24.0,50.0,4.166666666666667,5444.321999999999,108.88643999999998,2.625,"{0: 0, 1: 6, 2: 0, 3: 15, 4: 3}","{0: 0.0, 1: 0.25, 2: 0.0, 3: 0.625, 4: 0.125}",18.0,2722.161,25.0,108.88644000000001,1.0170140316515015,0.0,968749864.0
,16.0,32.0,4.0,3422.6739999999995,106.95856249999999,2.5625,"{0: 0, 1: 5, 2: 0, 3: 8, 4: 3}","{0: 0.0, 1: 0.3125, 2: 0.0, 3: 0.5, 4: 0.1875}",11.0,1711.3369999999998,16.0,106.95856249999999,1.0273289654900857,0.0,968749866.0
,31.0,62.0,4.0,5248.2080000000005,84.64851612903227,2.3870967741935485,"{0: 0, 1: 10, 2: 0, 3: 20, 4: 1}","{0: 0.0, 1: 0.3225806451612903, 2: 0.0, 3: 0.6451612903225806, 4: 0.03225806451612903}",21.0,2624.104,31.0,84.64851612903225,1.0587351409629342,0.0,968749881.0
,27.0,56.0,4.148148148148148,5551.708,99.13764285714285,2.5185185185185186,"{0: 0, 1: 7, 2: 0, 3: 19, 4: 1}","{0: 0.0, 1: 0.25925925925925924, 2: 0.0, 3: 0.7037037037037037, 4: 0.037037037037037035}",20.0,2775.8540000000007,28.0,99.13764285714288,1.0550676500932947,0.0,968749882.0
,21.0,44.0,4.190476190476191,4256.312,96.73436363636364,2.5714285714285716,"{0: 0, 1: 5, 2: 0, 3: 15, 4: 1}","{0: 0.0, 1: 0.23809523809523808, 2: 0.0, 3: 0.7142857142857143, 4: 0.047619047619047616}",16.0,2128.156,22.0,96.73436363636364,1.072628530186896,0.0,968749884.0
,24.0,48.0,4.0,4449.860000000001,92.70541666666668,2.5416666666666665,"{0: 0, 1: 6, 2: 0, 3: 17, 4: 1}","{0: 0.0, 1: 0.25, 2: 0.0, 3: 0.7083333333333334, 4: 0.041666666666666664}",18.0,2224.93,24.0,92.70541666666666,1.0694786930096667,0.0,968749917.0
,13.0,26.0,4.0,2005.6100000000001,77.13884615384616,2.5384615384615383,"{0: 0, 1: 3, 2: 0, 3: 10}","{0: 0.0, 1: 0.23076923076923078, 2: 0.0, 3: 0.7692307692307693}",10.0,1002.8050000000001,13.0,77.13884615384616,1.1377240398629087,0.0,968749920.0
,27.0,46.0,3.4074074074074074,2790.771,60.6689347826087,2.5555555555555554,"{0: 0, 1: 6, 2: 0, 3: 21}","{0: 0.0, 1: 0.2222222222222222, 2: 0.0, 3: 0.7777777777777778}",21.0,1527.117,28.0,54.53989285714285,1.1231344738041187,0.0,976704780.0
,30.0,61.0,4.066666666666666,3931.6849999999995,64.45385245901639,2.2333333333333334,"{0: 0, 1: 12, 2: 0, 3: 17, 4: 1}","{0: 0.0, 1: 0.4, 2: 0.0, 3: 0.5666666666666667, 4: 0.03333333333333333}",18.0,2041.907,31.0,65.86796774193549,1.0499314788388472,0.0,976704796.0
,28.0,57.0,4.071428571428571,3603.057,63.21152631578947,2.25,"{0: 0, 1: 11, 2: 0, 3: 16, 4: 1}","{0: 0.0, 1: 0.39285714285714285, 2: 0.0, 3: 0.5714285714285714, 4: 0.03571428571428571}",17.0,1877.5929999999998,29.0,64.74458620689654,1.0545385383979262,0.0,976704797.0
,21.0,42.0,4.0,3247.133999999999,77.31271428571426,2.4285714285714284,"{0: 0, 1: 6, 2: 0, 3: 15}","{0: 0.0, 1: 0.2857142857142857, 2: 0.0, 3: 0.7142857142857143}",15.0,1623.5670000000002,21.0,77.31271428571429,1.100708016466762,0.0,976704969.0
,35.0,64.0,3.657142857142857,4992.7649999999985,78.01195312499998,2.6,"{0: 0, 1: 7, 2: 0, 3: 28}","{0: 0.0, 1: 0.2, 2: 0.0, 3: 0.8}",28.0,2668.876999999999,38.0,70.23360526315787,1.085911734737196,0.0,976704974.0
,31.0,56.0,3.6129032258064515,4047.6689999999994,72.27980357142856,2.5483870967741935,"{0: 0, 1: 7, 2: 0, 3: 24}","{0: 0.0, 1: 0.22580645161290322, 2: 0.0, 3: 0.7741935483870968}",24.0,2155.566,33.0,65.32018181818181,1.0854278363969643,0.0,976704992.0
,33.0,60.0,3.6363636363636362,4409.888999999998,73.49814999999997,2.5757575757575757,"{0: 0, 1: 7, 2: 0, 3: 26}","{0: 0.0, 1: 0.21212121212121213, 2: 0.0, 3: 0.7878787878787878}",26.0,2377.4389999999994,36.0,66.0399722222222,1.0779302924953182,0.0,976704996.0
,38.0,72.0,3.789473684210526,5301.401999999999,73.63058333333332,2.5789473684210527,"{0: 0, 1: 8, 2: 0, 3: 30}","{0: 0.0, 1: 0.21052631578947367, 2: 0.0, 3: 0.7894736842105263}",30.0,2904.613,43.0,67.54913953488372,1.0646040599657747,0.0,976705036.0
,21.0,42.0,4.0,2975.13,70.83642857142857,2.5238095238095237,"{0: 0, 1: 5, 2: 0, 3: 16}","{0: 0.0, 1: 0.23809523809523808, 2: 0.0, 3: 0.7619047619047619}",16.0,1487.565,21.0,70.83642857142857,1.019369918658286,0.0,976705107.0
,32.0,58.0,3.625,4129.195,71.19301724137931,2.5625,"{0: 0, 1: 7, 2: 0, 3: 25}","{0: 0.0, 1: 0.21875, 2: 0.0, 3: 0.78125}",25.0,2237.0919999999996,35.0,63.91691428571428,1.082771811196001,0.0,976779493.0
,72.0,151.0,4.194444444444445,9986.139999999994,66.13337748344367,2.9722222222222223,"{0: 0, 1: 7, 2: 0, 3: 53, 4: 12}","{0: 0.0, 1: 0.09722222222222222, 2: 0.0, 3: 0.7361111111111112, 4: 0.16666666666666666}",65.0,6621.1089999999995,91.0,72.75943956043956,1.0215097354457265,0.0,977474797.0
,66.0,155.0,4.696969696969697,12559.891000000003,81.0315548387097,2.9545454545454546,"{0: 0, 1: 6, 2: 0, 3: 51, 4: 9}","{0: 0.0, 1: 0.09090909090909091, 2: 0.0, 3: 0.7727272727272727, 4: 0.13636363636363635}",60.0,7181.445999999998,84.0,85.49340476190474,1.0100242273657174,0.0,977474798.0
,,,,,,,,,,,,,,,
,61.0,115.0,3.7704918032786887,7895.871000000002,68.65974782608697,2.737704918032787,"{0: 0, 1: 12, 2: 0, 3: 41, 4: 8}","{0: 0.0, 1: 0.19672131147540983, 2: 0.0, 3: 0.6721311475409836, 4: 0.13114754098360656}",49.0,5164.235000000001,73.0,70.74294520547946,1.0122694533281484,0.0,988337736.0
,9.0,14.0,3.111111111111111,1093.533,78.1095,2.7777777777777777,"{0: 0, 1: 2, 2: 0, 3: 5, 4: 2}","{0: 0.0, 1: 0.2222222222222222, 2: 0.0, 3: 0.5555555555555556, 4: 0.2222222222222222}",7.0,634.316,8.0,79.2895,1.0005084920734966,0.0,988337746.0
,58.0,107.0,3.689655172413793,7394.407000000002,69.10660747663553,2.7241379310344827,"{0: 0, 1: 12, 2: 0, 3: 38, 4: 8}","{0: 0.0, 1: 0.20689655172413793, 2: 0.0, 3: 0.6551724137931034, 4: 0.13793103448275862}",46.0,4913.503,69.0,71.2101884057971,1.0107450166103786,0.0,988337750.0
,14.0,22.0,3.142857142857143,1214.6690000000003,55.21222727272729,2.642857142857143,"{0: 0, 1: 3, 2: 0, 3: 10, 4: 1}","{0: 0.0, 1: 0.21428571428571427, 2: 0.0, 3: 0.7142857142857143, 4: 0.07142857142857142}",11.0,771.215,13.0,59.32423076923077,1.0035502122870141,0.0,988337759.0
,17.0,27.0,3.176470588235294,1803.3449999999998,66.79055555555554,2.764705882352941,"{0: 0, 1: 3, 2: 0, 3: 12, 4: 2}","{0: 0.0, 1: 0.17647058823529413, 2: 0.0, 3: 0.7058823529411765, 4: 0.11764705882352941}",14.0,1204.879,16.0,75.3049375,1.007610504435429,0.0,988337779.0
,22.0,37.0,3.3636363636363638,2608.2570000000005,70.49343243243244,2.727272727272727,"{0: 0, 1: 4, 2: 0, 3: 16, 4: 2}","{0: 0.0, 1: 0.18181818181818182, 2: 0.0, 3: 0.7272727272727273, 4: 0.09090909090909091}",18.0,1714.5149999999999,22.0,77.93249999999999,1.0144503907860234,0.0,988337781.0
,65.0,125.0,3.8461538461538463,7979.0729999999985,63.83258399999999,2.6923076923076925,"{0: 0, 1: 14, 2: 0, 3: 43, 4: 8}","{0: 0.0, 1: 0.2153846153846154, 2: 0.0, 3: 0.6615384615384615, 4: 0.12307692307692308}",51.0,5205.835999999999,78.0,66.74148717948717,1.0295875799840615,0.0,988337794.0
,16.0,26.0,3.25,1524.693,58.64203846153846,2.75,"{0: 0, 1: 3, 2: 0, 3: 11, 4: 2}","{0: 0.0, 1: 0.1875, 2: 0.0, 3: 0.6875, 4: 0.125}",13.0,926.227,15.0,61.748466666666666,1.0032953372773474,0.0,988337802.0
,14.0,22.0,3.142857142857143,1214.6690000000003,55.21222727272729,2.642857142857143,"{0: 0, 1: 3, 2: 0, 3: 10, 4: 1}","{0: 0.0, 1: 0.21428571428571427, 2: 0.0, 3: 0.7142857142857143, 4: 0.07142857142857142}",11.0,771.215,13.0,59.32423076923077,1.0035502122870141,0.0,988337817.0
,52.0,100.0,3.8461538461538463,6660.768,66.60768,2.519230769230769,"{0: 0, 1: 15, 2: 0, 3: 32, 4: 5}","{0: 0.0, 1: 0.28846153846153844, 2: 0.0, 3: 0.6153846153846154, 4: 0.09615384615384616}",37.0,4126.027,56.0,73.67905357142857,1.0236112798217591,0.0,988337836.0
,88.0,166.0,3.772727272727273,9412.57,56.70222891566265,2.4204545454545454,"{0: 0, 1: 26, 2: 0, 3: 61, 4: 1}","{0: 0.0, 1: 0.29545454545454547, 2: 0.0, 3: 0.6931818181818182, 4: 0.011363636363636364}",62.0,5238.7210000000005,95.0,55.144431578947376,1.034929576733685,0.0,1016208840.0
,115.0,197.0,3.4260869565217393,10892.877999999999,55.293796954314715,2.9565217391304346,"{0: 0, 1: 12, 2: 3, 3: 80, 4: 18, 5: 2}","{0: 0.0, 1: 0.10434782608695652, 2: 0.02608695652173913, 3: 0.6956521739130435, 4: 0.1565217391304348, 5: 0.017391304347826087}",103.0,8330.629000000003,154.0,54.09499350649352,1.011836332619143,0.0,1024927237.0
,48.0,94.0,3.9166666666666665,4030.47,42.87734042553191,2.0833333333333335,"{0: 0, 1: 22, 2: 0, 3: 26}","{0: 0.0, 1: 0.4583333333333333, 2: 0.0, 3: 0.5416666666666666}",26.0,2015.2350000000004,47.0,42.87734042553192,1.0320946148053947,0.0,1025682742.0
,19.0,36.0,3.789473684210526,2043.6539999999995,56.76816666666665,2.263157894736842,"{0: 0, 1: 7, 2: 0, 3: 12}","{0: 0.0, 1: 0.3684210526315789, 2: 0.0, 3: 0.631578947368421}",12.0,1021.827,18.0,56.768166666666666,1.0472748214581657,0.0,1025682759.0
,52.0,105.0,4.038461538461538,7268.775999999999,69.22643809523808,2.576923076923077,"{0: 0, 1: 14, 2: 0, 3: 32, 4: 6}","{0: 0.0, 1: 0.2692307692307692, 2: 0.0, 3: 0.6153846153846154, 4: 0.11538461538461539}",38.0,4055.1610000000005,58.0,69.91656896551726,1.0174379534799605,0.0,1026029518.0
,52.0,105.0,4.038461538461538,7286.2519999999995,69.39287619047619,2.576923076923077,"{0: 0, 1: 14, 2: 0, 3: 32, 4: 6}","{0: 0.0, 1: 0.2692307692307692, 2: 0.0, 3: 0.6153846153846154, 4: 0.11538461538461539}",38.0,4063.899,58.0,70.06722413793103,1.017399766340279,0.0,1026029537.0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,49.0,120.0,4.8979591836734695,9360.784,78.00653333333334,2.836734693877551,"{0: 0, 1: 4, 2: 0, 3: 45}","{0: 0.0, 1: 0.08163265306122448, 2: 0.0, 3: 0.9183673469387755}",45.0,4680.392,60.0,78.00653333333334,1.0314779448957003,0.0,1026405072.0
,51.0,98.0,3.843137254901961,7384.708000000005,75.35416326530617,2.9019607843137254,"{0: 0, 1: 3, 2: 0, 3: 47, 4: 1}","{0: 0.0, 1: 0.058823529411764705, 2: 0.0, 3: 0.9215686274509803, 4: 0.0196078431372549}",48.0,4224.318000000001,62.0,68.1341612903226,1.030307351521398,0.0,1026405081.0
,67.0,149.0,4.447761194029851,11449.845999999994,76.8446040268456,2.8208955223880596,"{0: 0, 1: 7, 2: 0, 3: 58, 4: 2}","{0: 0.0, 1: 0.1044776119402985, 2: 0.0, 3: 0.8656716417910447, 4: 0.029850746268656716}",60.0,5944.173,81.0,73.38485185185185,1.0417791028344574,0.0,1026405100.0
,64.0,130.0,4.0625,10223.948,78.64575384615385,2.9375,"{0: 0, 1: 3, 2: 0, 3: 59, 4: 2}","{0: 0.0, 1: 0.046875, 2: 0.0, 3: 0.921875, 4: 0.03125}",61.0,5759.692000000002,79.0,72.9074936708861,1.0254022811123495,0.0,1026405118.0
,51.0,120.0,4.705882352941177,9062.781999999994,75.52318333333328,2.803921568627451,"{0: 0, 1: 5, 2: 0, 3: 46}","{0: 0.0, 1: 0.09803921568627451, 2: 0.0, 3: 0.9019607843137255}",46.0,4531.3910000000005,60.0,75.52318333333334,1.0243209333874408,0.0,1026405121.0
,61.0,138.0,4.524590163934426,9995.981999999995,72.43465217391301,2.622950819672131,"{0: 0, 1: 12, 2: 0, 3: 48, 4: 1}","{0: 0.0, 1: 0.19672131147540983, 2: 0.0, 3: 0.7868852459016393, 4: 0.01639344262295082}",49.0,4997.991,69.0,72.43465217391304,1.0220705827096248,0.0,1026405139.0
,59.0,120.0,4.067796610169491,9344.756000000003,77.8729666666667,2.9152542372881354,"{0: 0, 1: 3, 2: 0, 3: 55, 4: 1}","{0: 0.0, 1: 0.05084745762711865, 2: 0.0, 3: 0.9322033898305084, 4: 0.01694915254237288}",56.0,5204.3420000000015,73.0,71.29235616438358,1.0271971023809288,0.0,1026405153.0
,51.0,122.0,4.784313725490196,9041.42,74.11,2.7254901960784315,"{0: 0, 1: 7, 2: 0, 3: 44}","{0: 0.0, 1: 0.13725490196078433, 2: 0.0, 3: 0.8627450980392157}",44.0,4520.71,61.0,74.11,1.0201429532963484,0.0,1026405174.0
,58.0,130.0,4.482758620689655,7390.208,56.84775384615384,2.413793103448276,"{0: 0, 1: 17, 2: 0, 3: 41}","{0: 0.0, 1: 0.29310344827586204, 2: 0.0, 3: 0.7068965517241379}",41.0,3695.104,65.0,56.84775384615384,1.0332408130077906,0.0,1026420601.0
,43.0,92.0,4.27906976744186,4806.910000000001,52.24902173913044,2.3488372093023258,"{0: 0, 1: 14, 2: 0, 3: 29}","{0: 0.0, 1: 0.32558139534883723, 2: 0.0, 3: 0.6744186046511628}",29.0,2403.455,46.0,52.249021739130434,1.0484094203146173,0.0,1026420606.0
,89.0,200.0,4.49438202247191,12358.103999999994,61.79051999999997,2.5168539325842696,"{0: 0, 1: 22, 2: 0, 3: 66, 4: 1}","{0: 0.0, 1: 0.24719101123595505, 2: 0.0, 3: 0.7415730337078652, 4: 0.011235955056179775}",67.0,6179.051999999998,100.0,61.79051999999998,1.0425552899627175,0.0,1026420613.0
,70.0,164.0,4.685714285714286,10792.055999999999,65.80521951219511,2.5142857142857142,"{0: 0, 1: 17, 2: 0, 3: 53}","{0: 0.0, 1: 0.24285714285714285, 2: 0.0, 3: 0.7571428571428571}",53.0,5396.027999999999,82.0,65.80521951219511,1.0426174892699522,0.0,1026420625.0
,74.0,170.0,4.594594594594595,9945.825999999995,58.50485882352938,2.5135135135135136,"{0: 0, 1: 19, 2: 0, 3: 53, 4: 2}","{0: 0.0, 1: 0.25675675675675674, 2: 0.0, 3: 0.7162162162162162, 4: 0.02702702702702703}",55.0,4972.913000000001,85.0,58.504858823529425,1.094697938960163,0.0,1026420651.0
,24.0,46.0,3.8333333333333335,2698.2700000000004,58.65804347826088,2.25,"{0: 0, 1: 9, 2: 0, 3: 15}","{0: 0.0, 1: 0.375, 2: 0.0, 3: 0.625}",15.0,1349.1350000000002,23.0,58.65804347826088,1.0324977523452437,0.0,1026420684.0
,20.0,38.0,3.8,1537.0120000000006,40.44768421052633,2.2,"{0: 0, 1: 8, 2: 0, 3: 12}","{0: 0.0, 1: 0.4, 2: 0.0, 3: 0.6}",12.0,768.5060000000001,19.0,40.44768421052632,1.0232101270537852,0.0,1026420752.0
,19.0,36.0,3.789473684210526,1422.9880000000005,39.527444444444455,2.1578947368421053,"{0: 0, 1: 8, 2: 0, 3: 11}","{0: 0.0, 1: 0.42105263157894735, 2: 0.0, 3: 0.5789473684210527}",11.0,711.494,18.0,39.52744444444445,1.0251159401642949,0.0,1026420762.0
,63.0,140.0,4.444444444444445,8055.8420000000015,57.541728571428585,2.4761904761904763,"{0: 0, 1: 17, 2: 0, 3: 45, 4: 1}","{0: 0.0, 1: 0.2698412698412698, 2: 0.0, 3: 0.7142857142857143, 4: 0.015873015873015872}",46.0,4027.9210000000003,70.0,57.54172857142858,1.0741545889741617,0.0,1026420766.0
,71.0,164.0,4.619718309859155,9617.315999999995,58.64217073170729,2.492957746478873,"{0: 0, 1: 18, 2: 0, 3: 53}","{0: 0.0, 1: 0.2535211267605634, 2: 0.0, 3: 0.7464788732394366}",53.0,4808.658,82.0,58.642170731707324,1.0613595099934667,0.0,1026420800.0
,41.0,88.0,4.2926829268292686,4632.096000000001,52.63745454545456,2.4146341463414633,"{0: 0, 1: 12, 2: 0, 3: 29}","{0: 0.0, 1: 0.2926829268292683, 2: 0.0, 3: 0.7073170731707317}",29.0,2316.048,44.0,52.63745454545454,1.0503209907366218,0.0,1026420851.0
,94.0,214.0,4.553191489361702,13243.287999999993,61.88452336448595,2.4893617021276597,"{0: 0, 1: 25, 2: 0, 3: 67, 4: 2}","{0: 0.0, 1: 0.26595744680851063, 2: 0.0, 3: 0.7127659574468085, 4: 0.02127659574468085}",69.0,6621.643999999997,107.0,61.88452336448595,1.0715325048617368,0.0,1026420854.0
,20.0,38.0,3.8,1537.0120000000006,40.44768421052633,2.2,"{0: 0, 1: 8, 2: 0, 3: 12}","{0: 0.0, 1: 0.4, 2: 0.0, 3: 0.6}",12.0,768.5060000000001,19.0,40.44768421052632,1.0232101270537852,0.0,1026420865.0
,73.0,168.0,4.602739726027397,10302.997999999996,61.32736904761902,2.4794520547945207,"{0: 0, 1: 19, 2: 0, 3: 54}","{0: 0.0, 1: 0.2602739726027397, 2: 0.0, 3: 0.7397260273972602}",54.0,5151.498999999999,84.0,61.32736904761904,1.0375010441973056,0.0,1026420969.0
,20.0,38.0,3.8,1537.0120000000006,40.44768421052633,2.2,"{0: 0, 1: 8, 2: 0, 3: 12}","{0: 0.0, 1: 0.4, 2: 0.0, 3: 0.6}",12.0,768.5060000000001,19.0,40.44768421052632,1.0232101270537852,0.0,1026421013.0
,22.0,42.0,3.8181818181818183,1957.1640000000007,46.59914285714287,2.1818181818181817,"{0: 0, 1: 9, 2: 0, 3: 13}","{0: 0.0, 1: 0.4090909090909091, 2: 0.0, 3: 0.5909090909090909}",13.0,978.5820000000001,21.0,46.599142857142866,1.0453605523809002,0.0,1026421054.0
,61.0,140.0,4.590163934426229,9066.747999999998,64.7624857142857,2.540983606557377,"{0: 0, 1: 14, 2: 0, 3: 47}","{0: 0.0, 1: 0.22950819672131148, 2: 0.0, 3: 0.7704918032786885}",47.0,4533.374000000001,70.0,64.76248571428573,1.035720162813113,0.0,1026421089.0
,42.0,92.0,4.380952380952381,6637.592,72.14773913043477,2.642857142857143,"{0: 0, 1: 8, 2: 0, 3: 33, 4: 1}","{0: 0.0, 1: 0.19047619047619047, 2: 0.0, 3: 0.7857142857142857, 4: 0.023809523809523808}",34.0,3318.7959999999994,46.0,72.14773913043477,1.0057352163019035,0.0,1026421151.0
,19.0,36.0,3.789473684210526,1422.9880000000005,39.527444444444455,2.1578947368421053,"{0: 0, 1: 8, 2: 0, 3: 11}","{0: 0.0, 1: 0.42105263157894735, 2: 0.0, 3: 0.5789473684210527}",11.0,711.494,18.0,39.52744444444445,1.0251159401642949,0.0,1026421166.0
,19.0,36.0,3.789473684210526,1422.9880000000005,39.527444444444455,2.1578947368421053,"{0: 0, 1: 8, 2: 0, 3: 11}","{0: 0.0, 1: 0.42105263157894735, 2: 0.0, 3: 0.5789473684210527}",11.0,711.494,18.0,39.52744444444445,1.0251159401642949,0.0,1026421170.0
,74.0,170.0,4.594594594594595,9945.825999999995,58.50485882352938,2.5135135135135136,"{0: 0, 1: 19, 2: 0, 3: 53, 4: 2}","{0: 0.0, 1: 0.25675675675675674, 2: 0.0, 3: 0.7162162162162162, 4: 0.02702702702702703}",55.0,4972.913000000001,85.0,58.504858823529425,1.094697938960163,0.0,1026421173.0
,36.0,76.0,4.222222222222222,3780.782,49.74713157894737,2.5,"{0: 0, 1: 9, 2: 0, 3: 27}","{0: 0.0, 1: 0.25, 2: 0.0, 3: 0.75}",27.0,1890.3909999999998,38.0,49.74713157894737,1.0328836227634075,0.0,1026421182.0
,54.0,132.0,4.888888888888889,8926.220999999998,67.62288636363634,2.8333333333333335,"{0: 0, 1: 8, 2: 0, 3: 39, 4: 7}","{0: 0.0, 1: 0.14814814814814814, 2: 0.0, 3: 0.7222222222222222, 4: 0.12962962962962962}",46.0,4707.2609999999995,69.0,68.22117391304347,1.1111778511810282,0.0,1026421205.0
,20.0,38.0,3.8,1537.0120000000006,40.44768421052633,2.2,"{0: 0, 1: 8, 2: 0, 3: 12}","{0: 0.0, 1: 0.4, 2: 0.0, 3: 0.6}",12.0,768.5060000000001,19.0,40.44768421052632,1.0232101270537852,0.0,1026421207.0
,51.0,116.0,4.549019607843137,8843.896,76.2404827586207,2.627450980392157,"{0: 0, 1: 10, 2: 0, 3: 40, 4: 1}","{0: 0.0, 1: 0.19607843137254902, 2: 0.0, 3: 0.7843137254901961, 4: 0.0196078431372549}",41.0,4421.948,58.0,76.2404827586207,1.0231766665021624,0.0,1026421243.0
,36.0,76.0,4.222222222222222,3780.782,49.74713157894737,2.5,"{0: 0, 1: 9, 2: 0, 3: 27}","{0: 0.0, 1: 0.25, 2: 0.0, 3: 0.75}",27.0,1890.3909999999998,38.0,49.74713157894737,1.0328836227634075,0.0,1026421245.0
,58.0,134.0,4.620689655172414,8851.181999999997,66.05359701492534,2.5172413793103448,"{0: 0, 1: 14, 2: 0, 3: 44}","{0: 0.0, 1: 0.2413793103448276, 2: 0.0, 3: 0.7586206896551724}",44.0,4425.591000000001,67.0,66.05359701492539,1.0366217446136952,0.0,1026421274.0
,41.0,90.0,4.390243902439025,4811.476000000001,53.46084444444445,2.4146341463414633,"{0: 0, 1: 12, 2: 0, 3: 29}","{0: 0.0, 1: 0.2926829268292683, 2: 0.0, 3: 0.7073170731707317}",29.0,2405.7380000000003,45.0,53.46084444444445,1.0482044015642484,0.0,1026421285.0
,75.0,170.0,4.533333333333333,10361.903999999997,60.95237647058822,2.493333333333333,"{0: 0, 1: 19, 2: 0, 3: 56}","{0: 0.0, 1: 0.25333333333333335, 2: 0.0, 3: 0.7466666666666667}",56.0,5180.951999999999,85.0,60.95237647058823,1.037155427247237,0.0,1026421307.0
,19.0,36.0,3.789473684210526,1422.9880000000005,39.527444444444455,2.1578947368421053,"{0: 0, 1: 8, 2: 0, 3: 11}","{0: 0.0, 1: 0.42105263157894735, 2: 0.0, 3: 0.5789473684210527}",11.0,711.494,18.0,39.52744444444445,1.0251159401642949,0.0,1026421313.0
,75.0,172.0,4.586666666666667,10109.291999999998,58.77495348837208,2.52,"{0: 0, 1: 19, 2: 0, 3: 54, 4: 2}","{0: 0.0, 1: 0.25333333333333335, 2: 0.0, 3: 0.72, 4: 0.02666666666666667}",56.0,5054.646000000001,86.0,58.7749534883721,1.0930259061791205,0.0,1026421321.0
