osmnx_node_id,EMB000,EMB001
16732223,-0.2714583,-0.97004056
16732224,-0.9997402,0.17676884
16732226,0.7772914,0.5723491
16732234,0.99999964,0.28628227
16732239,0.9999991,0.37619168
17135917,-0.9960169,-0.68892664
17135918,-0.9960169,-0.68892664
17135919,-0.9960169,-0.68892664
17135925,0.43156138,-0.8650124
17135927,-0.830875,-0.49168164
17135928,-0.67394143,0.27785954
17135930,-0.83086646,-0.49141476
17135931,-0.606964,0.93026674
17136310,0.9947767,-0.93707305
17136330,-0.83086646,-0.49141476
17136491,-0.9921043,-0.77854884
17136507,-0.18878333,-0.06307279
17136578,-0.5061893,0.9960625
17136585,0.6110072,-0.16711128
17136595,0.57543504,-0.74083304
17136666,-0.10294357,0.97319204
17137633,0.99992317,-0.9966014
17137637,0.9976533,-0.9999773
17137641,0.2967637,-0.97169894
17137642,-0.9960169,-0.68892664
17137645,-0.29253152,0.44345516
17137650,0.9999479,-0.9999798
17137652,0.9830321,0.99957573
17137655,0.9999924,0.56859505
17137675,-0.5822035,-0.2623646
17137853,0.6247587,-0.9369019
17137858,0.9092475,-0.99419403
17138456,0.43928474,-0.9987157
17138561,0.3309593,0.999766
17138562,0.9999286,0.6495807
17138563,0.9983321,-0.99997044
17138576,0.99999356,0.38940823
17139726,0.8869716,0.9997344
17140172,0.49163154,0.9932405
17140176,-0.71229494,0.23415178
17140187,-0.7205675,-0.10999296
17140189,-0.17635144,0.44673753
17140191,-0.95082265,0.65481377
17140373,-0.6245071,-0.2375888
17140406,-0.4409403,0.9520218
17177464,0.99993545,-0.9999804
17177469,-0.7673944,0.26018623
17177817,-0.7255385,-0.099588364
17194589,0.9999705,-0.99999803
17194994,0.99999994,-0.9999644
17194996,0.99974316,-0.99866945
17195002,0.9690546,0.27167585
17195003,0.9999903,-0.56884295
17195007,0.99759126,-0.99995637
17195013,0.9999817,-0.302767
17195020,0.999991,-0.5159991
17195025,-0.0027626348,0.99971575
17195031,0.99944246,0.9979859
17195034,0.99999547,-0.45248806
17195038,0.99817854,-0.9999984
17195228,0.40196943,-0.99995375
17195230,0.89166164,-0.9997608
17473106,0.9698739,0.9991028
17473115,-0.9761712,0.45250222
17473117,0.021042347,0.99920297
17473125,0.281069,0.99964154
17473150,0.99984956,0.99496686
17473151,0.99982095,0.9952842
17473157,0.56216365,0.9991112
17476966,0.87412626,-0.9930859
17476967,0.6429343,0.4209417
17476969,0.4346713,-0.99989235
18350590,0.98230314,-0.9810542
18350596,0.47766542,-0.22769319
18350600,0.17324795,0.09124623
18350603,-0.99980164,-0.0762664
18350608,-0.9998181,-0.383944
18350610,-0.823922,-0.062655546
18350615,0.999999,0.4238728
18350618,0.9084273,0.99972135
18350619,0.5017467,0.9993378
18350623,0.99999994,-0.9999433
18659798,0.9991212,0.49573722
18659799,0.6766655,0.5993826
18659800,0.6766655,0.5993826
18659801,0.9998792,-0.22405301
18659802,0.99538857,-0.6594491
18659804,-0.46163377,-0.96339154
18659807,0.59569645,0.9991863
18659813,-0.9364861,0.9617658
18667769,0.923116,-0.98064244
18667770,0.6785606,-0.79895085
18667771,0.99999964,0.3782168
18667772,0.99999875,-0.5898043
18667773,0.9999984,-0.9999482
18667780,0.99999726,0.88127613
18667781,0.99156046,0.9988197
18667782,0.9999043,0.49140337
18667783,0.9995175,-0.92973197
18667784,0.43692166,0.77603686
18667789,0.71119976,-0.79318124
18667797,0.9999991,0.43849403
18667798,0.9999988,-0.33417505
18668001,-0.9948843,-0.5224056
18668002,0.97502416,0.9997158
18668003,0.5693687,0.6736584
18668062,0.9810549,-0.9828114
18668070,0.6161892,-0.9412483
18668102,-0.22231607,0.9270997
18668103,0.2817499,0.3242057
18668131,0.9999256,-0.9621895
18668133,0.9738537,0.999589
18668134,0.99289805,0.9993794
18668230,0.99999976,-0.34318188
18668241,0.9465162,0.9870684
18707555,0.8801552,0.5027576
18715778,0.8266759,0.46302763
18715786,0.9999988,0.21352981
18715790,-0.9979029,0.14090417
18715791,-0.811854,-0.4463717
18715792,-0.9997357,-0.9137739
18715794,-0.8118596,-0.44700107
18715801,-0.9958089,-0.12187449
18715804,-0.9695522,0.26298505
18715809,-0.27210382,0.96108556
18715810,0.5619608,0.995458
18720115,0.5051289,0.9997882
18720116,0.66139936,0.644449
18720119,-0.16800144,0.95218384
18720129,-0.9141237,0.99051416
18720131,-0.7688189,0.98996747
18720133,-0.98815614,0.17755595
18731569,0.0024682754,0.7590306
18968634,0.645509,-0.8372136
18968635,0.99999905,-0.5478617
18968638,0.9999997,0.17401306
18968647,0.8556379,0.29773536
18968648,-0.9987562,0.15315194
18968649,-0.894569,0.9774686
18968657,0.96105814,0.97905546
18968662,0.685208,0.59126616
18968663,-0.8024316,-0.04360565
18968664,-0.9955026,0.71521693
18968665,-0.8024316,-0.04360565
18968669,0.0028217658,0.99922234
18968671,-0.8032568,-0.07251314
18968672,-0.9945174,0.90982723
18968675,-0.08894202,0.99965423
18968679,0.8617917,0.9996989
18968681,0.6243044,0.99884886
18968683,0.16696201,0.7818667
18968684,0.16696201,0.7818667
18968694,-0.5434772,0.65215635
18968703,1.0,-0.6309539
18968709,-0.99211115,0.43841285
18968715,-0.81172067,-0.43064082
18968718,-0.8109895,-0.38405174
18968719,-0.8109895,-0.38405174
18968721,-0.811322,-0.40419865
18968722,-0.9996309,-0.44023132
18968724,-0.9955148,0.7233697
18968726,-0.989933,0.85012424
18968728,-0.9994336,-0.20088015
18968730,0.593517,0.9996801
18968731,0.6338335,0.6367403
18968734,-0.8118596,-0.44700107
18968735,-0.68415284,0.51567477
18968738,0.9992678,0.99419516
18968739,0.7614458,0.53949535
18968740,1.0,-0.65226287
18968742,0.38382348,0.9984878
18968743,0.75116515,0.9997285
18968745,0.7830223,0.9997653
18968747,-0.51873845,0.99859875
18968748,-0.9984046,0.7853902
18968749,-0.9876583,0.97282594
18968751,0.99904215,0.9986599
18968753,0.9993208,0.99735504
18968754,0.9999216,0.99370795
18968755,0.99996907,0.4438907
18968756,0.9999904,0.37761554
18968758,0.99045175,0.9994614
18968760,0.9944115,0.9994882
18968766,0.6992341,0.62059045
18968767,-0.8118596,-0.44700107
18968769,-0.9975952,0.22736475
18968770,-0.8118596,-0.44700107
18968771,0.05072409,0.99899316
18968773,0.998727,0.99808043
18968777,0.9800328,0.9992924
18968779,0.98864746,0.9987179
18968786,0.9999701,0.9933011
18968789,0.9999466,0.9805942
18968791,0.99446887,0.9990552
18971447,0.9997557,0.99870867
18971449,0.7581573,0.48396543
18971450,0.9999681,0.98404706
18971451,0.99822146,0.9986239
18971452,0.7311147,0.5408523
18971454,0.73043346,0.54271114
18971455,0.99999815,-0.4210943
18971457,0.99998724,-0.8797596
18971458,0.9999869,0.385646
18974511,0.9996895,0.9970154
18974512,0.99979436,0.9953507
19027762,0.33755988,-0.9988328
19027763,0.74148875,-0.40109462
19027764,0.34078526,0.057009727
19027769,0.084452905,0.9996555
19027770,-0.85744864,0.99142045
19027771,-0.66307294,0.54575676
19027774,-0.460718,0.99898386
19027778,-0.96209085,0.97765124
19027779,-0.9715727,0.9721016
19027780,-0.46895036,0.69157314
19062777,0.9998358,-0.9979372
19077600,0.9995131,0.99925613
19077601,0.99819124,0.99895835
19077603,0.99999285,0.48310575
19077605,0.9999916,0.4429536
19077606,0.9995683,0.9991784
19077607,0.9940848,0.9991695
19077608,0.99934316,0.9982686
19077609,-0.8118596,-0.44700107
19077610,-0.8118596,-0.44700107
19077611,-0.9911031,0.45597658
19077612,0.3967453,0.9987201
19077617,0.9999981,0.425969
19077619,0.9987041,-0.733143
19077620,0.99947774,0.9977818
19077622,0.99925214,0.9979222
19077623,0.9972919,0.9990157
19077625,0.99964875,0.9974644
19077626,0.9980426,0.9987611
19077628,0.9709117,0.9792383
19081709,0.99852115,0.9988758
19081714,0.99963474,0.9957084
19081715,0.99828225,0.99853885
19081719,0.9987089,0.9985295
19081720,0.99203867,0.99867386
19081724,0.57853544,0.66918695
19081725,0.9948159,0.99937344
19110390,0.71074283,0.5672909
19110392,0.99923503,0.99781007
19110406,0.99825025,0.9990293
19110407,0.99986154,0.98974836
19110408,0.9720354,0.9991845
19110410,-0.60799915,0.9201954
19110411,0.0869407,0.9991184
19110413,0.99636126,0.9975268
19110420,0.9950122,0.998709
19110421,-0.99946654,0.4975351
19110424,0.37613386,0.99844456
19110431,-0.06328016,0.36280048
19110433,0.99955505,0.9978049
19114522,0.9999888,0.9687844
19240046,-0.99694717,0.24789082
19240048,-0.9979297,0.21933839
19240049,-0.99974316,-0.9255167
19240052,0.60266864,0.6561292
19240053,0.60266864,0.6561292
19240056,0.9531081,0.9996476
19240057,0.9619115,0.9992132
19240059,0.9983361,0.99897426
19240062,0.9994064,0.9981072
19240063,0.9987403,0.99818856
19240066,0.9999062,0.9959943
19240078,0.99985313,0.9951457
19240079,0.9989973,0.9977694
19240092,-0.19817454,0.9985174
19240093,-0.99889034,0.12857276
19240094,0.9978186,0.99871635
19240109,0.93221194,0.9997346
19240110,0.9955011,0.9991586
19240112,0.05034083,0.99853307
19240113,0.9828657,0.9996296
19240114,-0.32451725,0.9979338
19240133,-0.6394192,0.99502426
19240135,0.9964647,0.99914485
19240139,0.7595403,0.99950635
19240140,0.17904994,0.9990687
19240147,-0.9963132,0.29030246
19240149,0.995937,0.9991591
19578192,-0.43648228,-0.48803812
19579638,0.73636955,0.9930495
19579649,0.95289344,0.9811961
19579650,0.6746737,0.98695
19730126,-0.22110339,-0.50695074
19730162,-0.7341142,-0.30679184
19731246,0.0025970952,-0.3886546
19843441,-0.9893174,0.16834386
19843448,0.99954706,0.9458505
19843452,0.09512987,0.8077918
19843458,0.45092306,0.98558265
19843460,-0.32437414,0.9574283
19843465,0.99805766,0.9988559
19843469,-0.05648666,0.35407135
19843470,0.9801371,0.1091273
19843485,0.9999936,0.7134849
19843489,0.997471,0.9989235
19843490,0.9999992,0.36819524
19843507,-0.83086646,-0.49141476
19843508,-0.8291689,-0.43745095
19843509,-0.83086646,-0.49141476
19843510,-0.83086646,-0.49141476
19843511,-0.83086646,-0.49141476
19843513,-0.94190705,0.6348958
19843522,-0.97092235,0.2590243
19843523,-0.83086646,-0.49141476
19843525,-0.83086646,-0.49141476
19844428,0.9858385,0.9995234
19844433,-0.9959317,-0.40208134
19845349,0.4839848,-0.68330145
19845353,0.9997823,0.011089396
19845357,-0.23020247,0.9652615
19845980,0.99615335,0.9990251
20234059,0.9998432,0.995944
20234062,0.9999985,0.592117
20234064,0.999972,0.52807647
20234066,0.9999936,0.85539895
20234067,0.9930469,0.99936646
20236668,-0.33523577,0.9987663
20236669,-0.68707776,0.5112017
20236671,-0.68707776,0.5112017
20236672,-0.98335797,0.9566833
20241477,0.9992973,0.9981042
20627129,0.99148667,-0.6648339
20627134,0.8450401,0.9899871
20627138,0.9993458,0.99784434
20694588,0.64195895,0.6311182
20694589,0.64195895,0.6311182
20694590,0.9966479,0.9987763
20694591,0.9905328,0.9980779
20694594,0.9969709,0.9992945
20694599,0.72380364,0.5613247
20696068,0.45719862,-0.9999425
20820540,0.2805654,0.9913073
20820542,0.75311315,0.5785947
20820543,0.9986718,0.9993576
20820545,0.63415277,0.6365265
20820546,0.63415277,0.6365265
20820547,0.982374,0.9991244
20820549,-0.03596627,0.9987279
20820550,0.9358717,0.9996942
20820554,0.9958943,0.9992653
20820996,-0.01582413,0.27907532
20822687,0.65597486,0.61826086
20822688,0.65597486,0.61826086
20822689,0.9986079,0.9992958
20822690,0.71700805,0.5610566
20822695,0.3794528,-0.28622666
20822696,0.9911928,-0.6634542
20822697,0.99054223,-0.9825679
20822698,0.10910204,0.018503357
20822699,0.40196943,-0.99995375
20822700,0.33755988,-0.9988328
20822701,-0.83086646,-0.49141476
20822702,0.3959019,0.99782306
20822705,0.9883687,0.9990584
20824265,0.99987966,0.4974264
20824919,-0.456914,-0.62404263
20824922,0.99372315,0.5929066
20833446,0.99046856,0.99946284
20833447,-0.20600086,0.9982642
20833449,-0.99842733,0.2914616
20833450,-0.8118596,-0.44700107
20833451,-0.8357959,-0.10171664
20833452,0.7713485,0.49191824
20833454,0.9999985,-0.999963
20834052,0.9992366,0.7617015
20834058,-0.8249681,-0.16497783
20834059,0.58841705,0.6821449
20834060,-0.80634326,0.9828626
20834061,0.596175,0.9997475
20835183,-0.8716112,0.79982525
20835184,0.8270148,0.6373643
20835185,-0.05821725,0.97408706
20835202,0.99999046,-0.9999949
20835210,-0.7525279,0.9921696
20835212,0.15015465,0.62202966
20835215,0.3359665,0.9792164
20835480,0.22784851,-0.9630487
20902646,-0.8118596,-0.44700107
20902647,-0.9683361,0.31753188
20909657,-0.9984503,0.69707376
20909659,-0.9997432,-0.9256375
20909660,-0.8118596,-0.44700107
20909663,-0.8118596,-0.44700107
20909665,-0.811854,-0.4463717
20909670,-0.5832623,0.6255585
20909694,0.9999897,-0.9999976
20909695,0.99982774,0.56475824
20909696,0.9898317,0.9997034
20909697,0.8561947,0.9998125
20909699,0.6629473,0.6118189
20909702,0.68213487,0.6323376
20909704,0.98975664,0.9990398
20909706,0.99420315,0.99966866
20909711,0.93838924,-0.9996417
20909712,0.99960726,-0.99973476
20909713,0.9999572,-1.0
20909714,0.98543227,-0.99998724
20909716,0.9999983,0.095093675
20911083,0.8490835,0.5577957
20911084,-0.9899877,0.94998956
20911085,-0.58076704,0.99706006
20911086,0.95823836,0.99944013
20911092,-0.8319585,0.99677014
20911095,-0.68285674,0.517637
20923575,0.99993783,-0.99691343
20923582,0.9997988,0.9975007
20923586,0.9999664,0.6290844
20923588,-0.7986659,0.08716019
20923590,-0.48640046,0.9983253
20923591,-0.8118596,-0.44700107
20923592,-0.9969513,0.45427164
20923593,-0.83068025,-0.086057946
20923594,-0.61603105,0.99761117
20923595,0.02851662,0.7747464
20923597,0.02851662,0.7747464
20923598,-0.026526328,0.9995853
20923599,0.02913586,0.77479124
20923600,0.38286743,0.9997487
20923603,0.6931933,-0.99999964
20923604,0.43416366,-0.99910647
20923605,0.62126625,-0.8152196
20923606,0.6063592,-0.9999999
20923607,0.711702,-0.97491056
20923608,0.99803764,-0.9996807
20923610,0.999995,-0.5973347
20923612,0.30109793,-0.97142047
20923615,0.9999584,-0.96596676
20923616,-0.986079,0.9502511
20923617,-0.824141,-0.17109159
20923625,-0.44137985,0.9385073
20923694,0.73484945,0.5982752
20923695,0.16181953,0.9214251
20924821,-0.99500245,-0.4924249
20937173,0.7821617,-0.99089235
20937174,0.9965601,-0.99778515
