osmnx_node_id,EMB000,EMB001,EMB000pooled,EMB001pooled,closeness_networkwide,betweenness_networkwide,closeness_egograph,betweenness_egograph,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg
248185993,-0.76576394,0.26150352,0.14410387,-0.28510746,0.0171361885249016,0.0,0.1604938271604938,0.0,40.0,82.0,4.1,4890.656,59.642146341463416,3.0,38.0,2752.2829999999994,50.0,55.04565999999999,1.0206776097169703
248185995,0.98679066,0.99940556,0.3795033,-0.28762043,0.0175682904685981,0.0012315028291583,0.1897590361445783,0.113637139443591,64.0,143.0,4.46875,10214.896000000004,71.4328391608392,3.0625,61.0,5878.866000000001,84.0,69.9865,1.0126293696229745
248186004,0.9999664,0.45525873,0.3283139,-0.27810672,0.0174493466030283,0.000145422276103,0.1809784735812133,0.0485285418515232,71.0,163.0,4.591549295774648,11264.681000000004,69.10847239263806,3.0,66.0,6582.417000000002,95.0,69.28860000000002,1.0174056202839623
248186007,0.9820746,-0.9594516,0.21947694,-0.36477146,0.0177673964547014,0.0089823055591531,0.2050056242969629,0.2029220779220779,57.0,122.0,4.280701754385965,7989.035000000005,65.483893442623,3.0,53.0,4870.111,74.0,65.81231081081081,1.0131015351309385
248186011,0.78096664,-0.99988675,0.20644169,-0.36636555,0.0175274047143513,0.0013302063779686,0.1684733298314311,0.2677509608494559,87.0,196.0,4.505747126436781,12378.280000000008,63.15448979591841,3.0,81.0,7394.910000000004,114.0,64.86763157894741,1.0220283976638005
248186012,0.89473003,-0.9942082,0.35061246,-0.34398666,0.0175496031322978,0.0013226679042313,0.175233644859813,0.1203270759006052,76.0,181.0,4.7631578947368425,12565.804000000004,69.42433149171272,3.026315789473684,71.0,7290.933000000004,103.0,70.78575728155344,1.015140573619799
248186015,0.78713775,-0.99969375,0.6150002,-0.4716201,0.0176672227926713,0.0004289919882457,0.2169491525423728,0.1242329044412377,65.0,164.0,5.046153846153846,12912.624000000002,78.73551219512196,3.1384615384615384,63.0,7374.155000000005,89.0,82.85567415730343,1.0160140917825553
248186017,0.99999404,-0.8889286,0.68920743,-0.38642326,0.0175735593632566,0.0001264309567871,0.206465005931198,0.0506878103064543,61.0,156.0,5.114754098360656,12670.527000000004,81.22132692307694,3.1475409836065573,59.0,7114.037000000004,84.0,84.69091666666671,1.017656188754538
248186018,-0.35372436,-0.78026235,0.67578727,-0.36890918,0.01765781631738,0.0001488373827447,0.2014652014652014,0.066036556036556,56.0,143.0,5.107142857142857,11692.317000000008,81.7644545454546,3.142857142857143,54.0,6568.626000000001,77.0,85.30683116883118,1.0129164497681449
248186019,0.99999756,-0.5044692,0.3385795,-0.2235003,0.0177328684707975,0.0020896408803072,0.2038043478260869,0.3335435948671243,76.0,185.0,4.868421052631579,13147.260000000004,71.0662702702703,3.013157894736842,71.0,7644.419000000005,107.0,71.44316822429911,1.0162568189582062
248186020,0.9999961,-0.9999719,0.3530809,-0.2688992,0.0176133788391126,0.0051587337758143,0.1870648055186708,0.2472268840701202,78.0,186.0,4.769230769230769,12783.485000000004,68.72841397849464,3.025641025641025,73.0,7566.951000000005,108.0,70.06436111111115,1.0132980441428223
248186021,0.99914336,-0.9998147,0.55779064,-0.33101982,0.0176613246682485,0.0012894065320235,0.2124183006535947,0.0835260139166389,66.0,166.0,5.03030303030303,12508.110000000004,75.35006024096388,3.060606060606061,62.0,7171.898000000004,90.0,79.6877555555556,1.016427211266959
248186022,-0.017690057,0.9484305,0.5614069,-0.41793585,0.0176791504633561,0.0014903019386377,0.1893684729505625,0.1679537426993329,68.0,168.0,4.941176470588236,13176.791000000008,78.4332797619048,3.147058823529412,66.0,7441.298000000006,93.0,80.01395698924738,1.01665865713794
248186024,0.35466203,-0.99715704,0.6591031,-0.55123025,0.0176766871202407,0.0007130256270262,0.1987767584097859,0.1237556617198161,66.0,168.0,5.090909090909091,14010.925,83.3983630952381,3.1515151515151514,63.0,7802.1690000000035,90.0,86.6907666666667,1.008357209392746
248186025,0.51832175,-0.9802425,0.71410465,-0.51473147,0.0177745986563581,0.0007377105926062,0.1912225705329153,0.1219898635062569,62.0,156.0,5.032258064516129,13342.813,85.53085256410256,3.2096774193548385,61.0,7468.113000000004,84.0,88.9061071428572,1.0087354082307225
248186026,0.65984535,-0.8041248,0.3518382,-0.30568132,0.0173334969185419,0.0,0.1509170305676856,0.0,76.0,173.0,4.552631578947368,11009.166000000008,63.63679768786131,2.881578947368421,66.0,6314.656000000001,94.0,67.17719148936172,1.024679758249264
248186027,0.71407104,0.55996215,0.17060162,0.19810085,0.016849115251834,0.0,0.1985294117647058,0.0,28.0,58.0,4.142857142857143,3731.751999999999,64.34055172413791,2.642857142857143,22.0,1865.876,29.0,64.34055172413792,1.054801306598068
248186028,0.99927866,0.9984345,0.20718683,0.21993771,0.0171403694536949,0.0002982158693907,0.2434782608695652,0.1402116402116402,29.0,60.0,4.137931034482759,3778.963999999999,62.982733333333314,2.586206896551724,22.0,1889.482,30.0,62.982733333333336,1.0540794256447206
248186030,0.71407104,0.55996215,0.073392816,0.23217408,0.016849115251834,0.0,0.209090909090909,0.0,24.0,50.0,4.166666666666667,3074.292,61.48584,2.583333333333333,18.0,1537.146,25.0,61.48584,1.067310053684322
248186031,0.7279408,0.53493416,0.15198855,0.5179396,0.0167168724284306,0.0,0.2247191011235955,0.0,21.0,42.0,4.0,2923.301999999999,69.60242857142855,2.571428571428572,16.0,1461.6509999999998,21.0,69.60242857142856,1.0006166886995902
248186032,0.57648754,0.999409,0.5406455,-0.1507481,0.0174417769029231,0.0011373589689513,0.1749392572023602,0.2974008207934336,87.0,188.0,4.32183908045977,11960.664999999995,63.62055851063828,2.71264367816092,68.0,6510.587000000001,99.0,65.76350505050506,1.0184882815924026
248186038,0.6236221,0.999082,0.62505746,-0.08970952,0.017300106384025,0.0015298827658713,0.1799591002044989,0.5384012539184954,89.0,192.0,4.314606741573034,12163.407999999992,63.35108333333329,2.6741573033707864,68.0,6226.134000000003,98.0,63.531979591836766,1.0173685194360662
248186043,0.99955475,0.99805677,0.29228747,0.50767493,0.0170035337749264,0.0002982158693907,0.2674418604651162,0.1699604743083003,24.0,50.0,4.166666666666667,3430.105999999999,68.60211999999997,2.5416666666666665,18.0,1715.053,25.0,68.60212,1.0599158482310054
248186046,0.7279408,0.53493416,-0.08448133,0.47160366,0.0167168724284306,0.0,0.2361111111111111,0.0,18.0,36.0,4.0,2169.7760000000003,60.271555555555565,2.5,13.0,1084.888,18.0,60.27155555555555,1.0007597028463373
248186047,0.95405966,0.9995159,0.71788895,-0.63815737,0.0172616208205131,0.0002504381537611,0.1801801801801801,0.0495791857232535,61.0,147.0,4.819672131147541,9611.198000000006,65.38229931972793,2.9672131147540983,52.0,5440.3550000000005,79.0,68.86525316455696,1.0017197325028098
248186049,0.9996667,0.9975316,0.10598295,0.2670528,0.0169871320858789,0.0002982158693907,0.2794117647058823,0.2046783625730994,20.0,40.0,4.0,2526.778,63.169450000000005,2.6,15.0,1263.389,20.0,63.16945,1.000625306367951
248187890,0.9999948,-0.99998987,0.81700844,-0.73354506,0.0180791025768013,0.0148110448010991,0.2160804020100502,0.3828513643219526,87.0,212.0,4.873563218390805,15132.147999999996,71.37805660377356,3.045977011494253,77.0,8864.493000000004,116.0,76.41804310344831,1.0014968646125617
248187895,0.7369803,0.52915233,0.11501934,0.25157303,0.0167010188496039,0.0,0.2297297297297297,0.0,18.0,36.0,4.0,2245.518,62.3755,2.5,13.0,1122.7590000000002,18.0,62.37550000000002,1.0002387746758636
248187897,0.7369803,0.52915233,0.11501934,0.25157303,0.0167010188496039,0.0,0.2297297297297297,0.0,18.0,36.0,4.0,2245.518,62.3755,2.5,13.0,1122.7590000000002,18.0,62.37550000000002,1.0002387746758636
248187898,0.99831414,-0.9477648,0.7627416,-0.6855238,0.0173483862420979,0.0113970336462865,0.1136363636363636,0.2247585145169178,86.0,208.0,4.837209302325581,13916.803000000002,66.90770673076923,3.0930232558139537,77.0,8105.511000000008,113.0,71.73018584070803,1.0053070000885005
248187899,0.65120816,-0.7979005,0.7732798,-0.67735225,0.0170500812944692,0.0,0.1028645833333333,0.0,80.0,195.0,4.875,13114.464,67.25366153846154,3.0875,72.0,7630.582000000006,106.0,71.98662264150948,1.0023764873211332
248187901,0.64370763,-0.8032411,0.8911114,-0.7326204,0.0164839312446615,0.0,0.0835266821345707,0.0,73.0,178.0,4.876712328767123,11895.408000000009,66.82813483146072,3.095890410958904,65.0,6828.478000000002,96.0,71.12997916666669,1.0016841018531466
248187902,0.999867,-0.9972214,0.8997106,-0.74422586,0.0167625927038493,0.0002982158693907,0.0893470790378006,0.0506160506160506,79.0,193.0,4.886075949367089,13400.834999999995,69.43437823834195,3.1012658227848102,71.0,7809.578000000007,105.0,74.3769333333334,1.0017603779583115
248187903,0.66927105,-0.7670196,0.8897515,-0.6779236,0.0164839312446615,0.0,0.0866965620328849,0.0,59.0,141.0,4.779661016949152,9074.471000000009,64.35795035460998,3.0508474576271185,52.0,5197.802000000002,76.0,68.3921315789474,1.0021023910665736
248187905,0.63194704,0.64214194,0.71446574,-0.7510504,0.0169662668686442,0.0,0.1606060606060606,0.0,54.0,126.0,4.666666666666667,7799.490000000002,61.9007142857143,3.0,46.0,4463.642,68.0,65.64179411764705,1.0020964802393495
248187906,0.63203835,0.64209306,0.6435077,-0.75256926,0.0167390365872404,0.0,0.1553672316384181,0.0,56.0,129.0,4.607142857142857,7927.102000000003,61.45040310077521,2.946428571428572,47.0,4445.195,69.0,64.42311594202899,1.0021057060550356
248187908,0.6612493,-0.80877453,0.67352676,-0.7486471,0.0166206564498877,0.0,0.1630094043887147,0.0,53.0,123.0,4.6415094339622645,7631.660000000002,62.04601626016262,2.9245283018867925,44.0,4330.124999999999,66.0,65.60795454545453,1.0021751835329034
248187909,0.6612655,-0.8087323,0.6506043,-0.567218,0.0166495214258266,0.0,0.1646155649320206,0.0,55.0,124.0,4.509090909090909,7867.824,63.45019354838709,2.909090909090909,46.0,4401.920000000001,66.0,66.6957575757576,1.0021256431188847
248187910,0.6531924,0.6280888,0.70976144,-0.14327455,0.0168228894117627,0.0,0.1608961303462321,0.0,80.0,179.0,4.475,12275.494999999995,68.57818435754187,2.625,58.0,6350.524,91.0,69.78597802197802,1.0178923490754883
248187911,0.9999991,-0.49059728,0.6681287,-0.2173201,0.0173343017148956,0.0012816204592484,0.1991150442477876,0.471993341656263,91.0,201.0,4.417582417582418,13252.720999999996,65.93393532338307,2.6373626373626373,67.0,6727.334000000001,101.0,66.60726732673268,1.0165710036394018
248187912,0.9999778,-0.49422884,0.6997363,-0.16735929,0.0171132298264107,0.0001790385814968,0.1879194630872483,0.0738668961560527,85.0,190.0,4.470588235294118,12817.262999999994,67.45927894736839,2.6,61.0,6709.625,97.0,69.17139175257732,1.0169220740031109
248187913,0.99988794,-0.99560136,0.5883427,-0.4247596,0.0172541675179439,0.0007742659112761,0.1789473684210526,0.1026337927910438,103.0,232.0,4.504854368932039,15034.062999999993,64.80199568965514,2.737864077669903,78.0,8430.988,123.0,68.54461788617886,1.0031278251121092
248187915,0.99997705,-0.9969854,0.619629,-0.55176103,0.0169338579078573,0.00021816815343,0.1854103343465045,0.0446265938069216,62.0,140.0,4.516129032258065,8975.478000000001,64.11055714285715,2.903225806451613,52.0,4955.747000000001,74.0,66.96955405405407,1.0018878339452624
248187916,0.9999816,-0.99591434,0.5802542,-0.7262725,0.0169039994993911,0.0001853687777501,0.1835443037974683,0.0442427908852591,59.0,135.0,4.576271186440678,8402.808,62.24302222222223,2.949152542372881,50.0,4715.699000000001,72.0,65.49581944444446,1.002018380068613
248187917,0.99999815,-0.99997157,0.6520752,-0.4946762,0.0171970349640638,0.0006278211067668,0.1796875,0.1142653326659537,93.0,216.0,4.645161290322581,14458.473999999997,66.93737962962962,2.827956989247312,75.0,8242.337000000005,116.0,71.05462931034486,1.002071696996314
248187918,0.99999017,-0.46905428,0.6863991,-0.4356845,0.0173237992530928,0.0004571166157117,0.171875,0.0805138920930456,89.0,207.0,4.651685393258427,14047.982999999997,67.86465217391303,2.898876404494382,74.0,8138.822000000007,112.0,72.66805357142864,1.0013986024926056
248187919,0.9999047,0.5772077,0.61470795,-0.75195235,0.0170264651156744,0.0001749349890775,0.180064308681672,0.0461471861471861,57.0,131.0,4.596491228070176,8017.986000000003,61.20600000000002,2.9473684210526314,48.0,4490.637,70.0,64.15195714285714,1.00208437354842
248187920,0.99971676,-0.16701305,0.7609157,-0.6475296,0.0175672984742665,0.0007579898233932,0.1868131868131868,0.1111101107109509,86.0,208.0,4.837209302325581,14332.164999999995,68.90463942307692,3.011627906976744,75.0,8362.216000000004,113.0,74.00191150442481,1.001463510480134
248188337,0.999665,-0.99928963,0.7975034,-0.557263,0.0178853193388754,0.000401434287398,0.2011173184357542,0.037426368243563,73.0,178.0,4.876712328767123,13789.228,77.46757303370786,3.041095890410959,64.0,7898.111000000001,97.0,81.42382474226805,1.0032045335256563
248188338,0.9982822,-0.9999434,0.7357487,-0.62172115,0.0178209480344996,0.0011679054829411,0.2074468085106383,0.0927700412215896,79.0,190.0,4.810126582278481,14011.508999999996,73.74478421052629,3.050632911392405,70.0,8416.795000000006,106.0,79.4037264150944,1.0019924633134565
248188339,0.90176135,-0.9996416,0.70273644,-0.6741155,0.01765247293832,0.0005408311514147,0.1983471074380165,0.0920956999008642,73.0,178.0,4.876712328767123,12995.331000000007,73.00747752808994,3.054794520547945,65.0,7891.769999999998,100.0,78.91769999999998,1.0020058263853793
248188341,0.99962646,-0.9992334,0.7424444,-0.54552186,0.0177164714098166,0.0002036232679064,0.1976047904191616,0.0346074968802241,67.0,163.0,4.865671641791045,13028.766,79.93107975460124,3.044776119402985,59.0,7606.097000000001,90.0,84.5121888888889,1.003331419589195
248188342,0.88584435,-0.9945136,0.7021948,-0.67273927,0.0178704231817358,0.0009956525184525,0.1973356009070294,0.0762806026365348,61.0,141.0,4.622950819672131,11037.834000000004,78.2825106382979,3.114754098360656,56.0,6537.704000000001,79.0,82.75574683544305,1.0018508046173895
248188343,0.99986124,-0.99964476,0.611798,-0.551495,0.0180079692470647,0.014054439834779,0.1975683890577507,0.1257949862637362,66.0,148.0,4.484848484848484,11081.896,74.87767567567568,3.0454545454545454,59.0,7203.761,87.0,82.80185057471263,1.0018939582609467
248188352,0.9998706,-0.9997496,0.83727294,-0.6739754,0.018305192981925,0.0230288953166663,0.219941348973607,0.2277612784965726,76.0,191.0,5.026315789473684,14710.243000000002,77.01697905759164,3.0657894736842106,68.0,8169.536000000002,102.0,80.09349019607845,1.0032200320689382
248188353,0.99999994,-0.48196387,0.9125267,-0.17281322,0.0179627171843309,0.0006590433447107,0.3085106382978723,0.1533661740558292,30.0,74.0,4.933333333333334,8984.541999999998,121.4127297297297,3.1,29.0,4492.271000000001,37.0,121.41272972972976,1.0070687384091426
248188354,0.99999964,-0.42349982,0.7254881,-0.12948087,0.0178376365477092,0.0001575759123266,0.2947368421052631,0.2081128747795414,29.0,64.0,4.413793103448276,7057.627999999997,110.27543749999997,3.0689655172413794,28.0,3528.814,32.0,110.2754375,1.002897204050903
248188357,0.9999999,-0.47136053,0.60806096,0.28890198,0.0178541367874267,0.0002130393969977,0.3428571428571428,0.1946859903381642,25.0,58.0,4.64,6700.237999999999,115.52134482758618,2.96,24.0,3350.1190000000006,29.0,115.52134482758623,1.0069661219873547
248456744,0.109584704,-0.70215034,0.05963781,-0.25036228,0.0161939671224724,0.0044166458807283,0.0907681252600128,0.2250697724345212,138.0,258.0,3.739130434782609,14580.713999999993,56.51439534883718,2.847826086956522,121.0,9898.655999999995,181.0,54.688707182320414,1.0320205459462262
248456745,0.9999771,-0.94015115,0.12573496,-0.16136591,0.0162133974075166,0.0003284114097737,0.1081915543691506,0.1254043185593146,125.0,240.0,3.84,13815.988999999994,57.56662083333331,2.856,110.0,8972.000999999997,162.0,55.3827222222222,1.0305230623114838
248456747,0.99992085,-0.95403785,0.13867567,-0.18295394,0.0162682819873388,0.0009341508307802,0.1070731204943357,0.2199354838709677,126.0,241.0,3.8253968253968256,13723.990999999996,56.94602074688795,2.833333333333333,110.0,8865.219,162.0,54.72357407407407,1.0315844071720577
248456748,-0.3971366,-0.1890089,0.12187991,-0.19379386,0.016372954975835,0.0037074062678685,0.0940669580275418,0.2085624509033778,135.0,254.0,3.762962962962963,14643.321999999993,57.650874015748,2.859259259259259,119.0,9682.288,175.0,55.32735999999999,1.0298156336763296
248456749,0.9991363,-0.9993725,0.053308655,-0.0736857,0.0161829164918674,0.0010306062675052,0.115699075313549,0.2794316480757158,119.0,230.0,3.865546218487395,13387.685999999989,58.20733043478256,2.7815126050420167,102.0,8628.77,150.0,57.525133333333336,1.0312925549570615
248456750,0.90948015,-0.9913086,-0.12591611,-0.06359011,0.0160158659563761,0.0004348897281408,0.1236943375481033,0.0837216074548631,103.0,195.0,3.7864077669902914,10960.723999999997,56.20884102564101,2.7475728155339807,88.0,7153.479000000002,126.0,56.77364285714288,1.0170959618074409
248456751,-0.9825308,0.96502775,-0.15629007,-0.055943772,0.0158107408008658,0.0003640493880569,0.1103929837428187,0.0651485148514851,102.0,187.0,3.6666666666666665,10436.262,55.808887700534754,2.803921568627451,90.0,7075.619000000002,125.0,56.60495200000002,1.0194935163623378
248456752,-0.73084235,0.21518096,-0.1113678,-0.043132298,0.0155661903436489,0.0002962045422275,0.1036110364941095,0.0442445586648899,104.0,196.0,3.769230769230769,11179.924,57.04042857142856,2.75,89.0,7410.890000000001,128.0,57.89757812500001,1.0169396709322225
248456753,0.2590586,0.99969846,-0.08795817,-0.07261279,0.0159532555544458,0.0019289639692782,0.1375539354262758,0.2818005033173187,95.0,179.0,3.768421052631579,9988.377000000002,55.80098882681565,2.7157894736842105,80.0,6391.951,115.0,55.58218260869565,1.019874125273225
248456754,0.9929611,0.69938445,-0.09511378,-0.13016433,0.0158350165573481,0.0018209932768589,0.1374264224983649,0.2382662835249041,89.0,171.0,3.842696629213483,9448.981000000003,55.25719883040938,2.7191011235955056,75.0,5880.991999999999,108.0,54.45362962962962,1.021354180193622
248456755,0.36428002,-0.99724746,-0.10601784,-0.055543233,0.0158936648381551,0.0005209997737686,0.121968495449856,0.0619141914191419,102.0,193.0,3.784313725490196,10887.617999999997,56.41252849740931,2.735294117647059,87.0,7118.584000000002,125.0,56.948672000000016,1.0179925149856033
248456756,-0.69352376,-0.9951594,-0.10120378,-0.060503744,0.0158832131823947,0.000458138455632,0.120356374629382,0.0445935655815724,104.0,196.0,3.769230769230769,11093.167999999998,56.59779591836734,2.75,89.0,7271.972000000002,127.0,57.25962204724411,1.0175023112499726
248456757,-0.9976094,0.62920165,0.038320612,-0.116205834,0.0158308535420831,0.0004054321168862,0.1013537397418627,0.0649058149058149,112.0,211.0,3.767857142857143,12593.280999999995,59.68379620853079,2.892857142857143,101.0,8372.65,144.0,58.14340277777777,1.0334707918431632
248456758,-0.25822395,0.7646065,-0.13333866,-0.0651514,0.0155625937492474,0.0,0.1074006186275633,0.0,87.0,164.0,3.770114942528736,8996.025,54.85381097560976,2.827586206896552,78.0,5927.849000000002,108.0,54.88749074074076,1.0201245000370711
248456759,-0.8196609,-0.30378807,0.0987282,-0.21357182,0.0157497778041901,0.0042254559493891,0.0784959639126305,0.1846055088702147,121.0,230.0,3.801652892561984,13274.472999999996,57.71509999999999,2.884297520661157,108.0,8861.528999999995,160.0,55.38455624999997,1.0339125718256197
248456760,-0.39627632,0.9607836,-0.13252248,-0.1343922,0.0158203885347837,0.0005543238200361,0.1051266492962606,0.1133958633958633,100.0,184.0,3.68,10031.937999999996,54.52140217391302,2.84,89.0,6852.501000000002,125.0,54.820008000000016,1.020878890493824
248456761,0.097329155,0.9686592,0.07524674,-0.123363584,0.0160039396399983,0.0042255295354171,0.0937747053740508,0.1640474572431759,110.0,207.0,3.763636363636364,12535.036999999998,60.5557342995169,2.872727272727273,98.0,8343.527999999998,142.0,58.757239436619706,1.0343885733082383
248456762,0.99998766,-0.5037126,-0.12606879,-0.15894105,0.015963292566393,0.0021368193732633,0.1256887429301222,0.2014357053682895,91.0,174.0,3.824175824175824,9788.935000000003,56.2582471264368,2.7032967032967035,76.0,6097.201000000001,110.0,55.429100000000005,1.0226433216817494
248456763,0.3120244,-0.7594068,-0.04823965,-0.0957592,0.0161232719630724,0.0044196972514701,0.0977130257097008,0.1559457331042382,98.0,178.0,3.63265306122449,10569.626999999991,59.379926966292096,2.836734693877551,88.0,7371.674000000002,123.0,59.932308943089446,1.022933765691414
248456764,0.9989733,-0.99734944,0.1797745,-0.005466118,0.0157105232725218,0.0020860701273345,0.1247709283736889,0.2271525124889803,84.0,162.0,3.857142857142857,10474.033000000005,64.65452469135805,2.738095238095238,72.0,6735.797999999999,103.0,65.39609708737864,1.0276272205575736
248456765,0.6491989,-0.847034,0.17870018,-0.2519947,0.0154654876703278,0.0,0.1304779158040027,0.0,57.0,108.0,3.789473684210526,6783.349999999998,62.80879629629627,2.807017543859649,50.0,4251.612999999999,69.0,61.6175797101449,1.0211846087842464
248456767,0.99998,-0.8781664,0.12972897,-0.1935124,0.0155244869348038,0.0002318028721162,0.1339339947357765,0.0377622377622377,67.0,132.0,3.9402985074626864,8158.425000000001,61.806250000000006,2.8059701492537314,59.0,5082.157,83.0,61.23080722891567,1.024986703732641
248456768,0.68111575,-0.8192243,0.22234637,-0.24641934,0.0152851759584693,0.0,0.1344086021505376,0.0,51.0,98.0,3.843137254901961,5820.510999999999,59.39296938775509,2.823529411764706,45.0,3604.055999999998,62.0,58.12993548387094,1.0211823838863463
248456770,0.9907705,0.73474586,-0.008681191,-0.18087576,0.0155862616393647,0.0001868745927059,0.1381762247504063,0.057648401826484,74.0,144.0,3.891891891891892,8120.891000000001,56.395076388888896,2.7972972972972974,65.0,5038.9710000000005,91.0,55.3733076923077,1.0241562773913844
248456773,0.6160783,-0.843289,-0.11249457,-0.05964913,0.0158170564390204,0.0010387432669563,0.0927889713679745,0.0204362699364698,124.0,235.0,3.7903225806451615,12951.34199999998,55.1120936170212,2.7580645161290325,107.0,8424.647,151.0,55.7923642384106,1.0196202759383872
248456774,0.92676497,-0.9886611,-0.104337834,-0.014169843,0.0160734515439691,0.0013247297843359,0.1106614954191232,0.156934787189212,114.0,218.0,3.824561403508772,12371.627999999988,56.750587155963245,2.7280701754385963,97.0,7977.922000000001,139.0,57.395122302158285,1.018309718719908
248456775,0.99999875,-0.9997932,-0.10022124,-0.04528757,0.0161516515141515,0.0014122544453629,0.1202995234853641,0.2003529287821323,114.0,214.0,3.754385964912281,12068.53999999999,56.39504672897191,2.754385964912281,98.0,7916.156000000002,139.0,56.95076258992807,1.018158069285831
248456779,0.6671008,-0.7610738,-0.0859476,-0.028066682,0.0158679949980805,0.0,0.1108742004264392,0.0,92.0,176.0,3.8260869565217392,9457.54,53.73602272727273,2.7717391304347827,80.0,6031.695000000001,112.0,53.854419642857145,1.0158596889260951
248456781,0.9997984,-0.99996305,-0.032347396,-0.11849945,0.0161260576662553,0.0006982466340406,0.1153261588998112,0.1743968605141171,114.0,218.0,3.824561403508772,12089.766999999987,55.457646788990765,2.754385964912281,97.0,7910.007000000001,141.0,56.09934042553193,1.0172529669807802
248456782,0.5173165,0.7396499,0.20560786,-0.2218586,0.0153450571469456,0.0,0.1470481446518045,0.0,48.0,94.0,3.9166666666666665,5328.417999999999,56.68529787234041,2.75,41.0,3223.239999999999,58.0,55.573103448275845,1.01976654022183
248456784,-0.3053086,0.99846834,-0.09536894,-0.06436625,0.0161215612225433,0.0017913800649731,0.1405962663694622,0.2496241408934707,98.0,182.0,3.7142857142857135,10277.341000000004,56.468906593406615,2.724489795918368,83.0,6680.915,118.0,56.61792372881356,1.0190328337063834
248456785,0.9436506,0.9996281,-0.013242121,-0.0979058,0.0162603260947777,0.0014686248654512,0.1640920516387241,0.2002583979328164,88.0,176.0,4.0,9972.717000000004,56.6631647727273,2.6931818181818183,73.0,5947.234000000001,107.0,55.58162616822431,1.0190120054217031
248456787,0.6775203,0.6056806,0.0020464426,-0.12514886,0.0159979831400857,0.0,0.1479320312288948,0.0,82.0,164.0,4.0,9356.332000000006,57.050804878048815,2.6951219512195124,68.0,5532.415,99.0,55.8829797979798,1.0195815918346207
248456788,0.99996966,-0.9975327,0.1587767,-0.11942945,0.0170110821057306,0.0321156188792401,0.082189866045428,0.5366479925303452,86.0,174.0,4.046511627906977,12338.818,70.91274712643678,2.616279069767442,66.0,6782.585999999998,98.0,69.21006122448978,1.04143843941825
248456791,0.9928641,0.99862325,0.1797794,0.032643616,0.016480563235412,0.0020525772959935,0.1919143623661912,0.3027110997616616,90.0,190.0,4.222222222222222,11559.195999999996,60.83787368421051,2.5444444444444443,68.0,6355.833999999999,106.0,59.960698113207535,1.0235662540354995
248456794,0.99858236,-0.6539687,0.13710135,-0.032404337,0.0168868943671296,0.0021446671610584,0.079731027857829,0.2598197668723674,84.0,165.0,3.928571428571429,10832.312000000004,65.65037575757579,2.571428571428572,64.0,5983.100999999998,93.0,64.33441935483869,1.036066662023767
248456800,0.9999977,0.47558156,0.7378914,0.27887446,0.0167869052918985,0.0006254370217667,0.2452445652173913,0.2213438735177865,24.0,43.0,3.583333333333333,3931.975999999999,91.44130232558138,2.375,16.0,2078.4640000000004,23.0,90.36800000000002,1.0602764418293755
248456801,0.76001704,0.46617806,0.6866188,0.009858151,0.0165074416395365,0.0,0.2305882352941176,0.0,18.0,31.0,3.4444444444444446,3191.199999999999,102.94193548387094,2.7222222222222223,15.0,1708.076,17.0,100.4750588235294,1.054574101037359
248456809,0.99930495,0.99890274,0.3997018,-0.023224568,0.0168247089150809,0.0006690439656928,0.296875,0.3713450292397661,20.0,35.0,3.5,2898.351000000001,82.81002857142859,2.7,16.0,1523.682,19.0,80.1937894736842,1.085229653542324
248456813,0.75613165,0.54284596,0.4898303,0.3767943,0.0165439956813854,0.0,0.3,0.0,13.0,23.0,3.5384615384615383,2226.7609999999995,96.81569565217389,2.4615384615384617,9.0,1130.188,12.0,94.18233333333332,1.1089404733785304
248456817,0.9981501,0.99920106,0.08504301,0.14255619,0.0169003483717497,0.0007553976159519,0.1998355263157894,0.2096774193548387,33.0,56.0,3.393939393939394,4203.166999999999,75.05655357142855,2.696969696969697,27.0,2473.3609999999994,34.0,72.74591176470587,1.045028316430363
248456818,0.7440896,0.554501,0.14726762,0.1777403,0.016617126683272,0.0,0.24,0.0,19.0,33.0,3.473684210526316,2561.8790000000004,77.63269696969698,2.631578947368421,15.0,1414.3629999999998,19.0,74.44015789473683,1.072925808206465
248456822,0.99998003,0.34457287,-0.09892356,-0.18759763,0.0170193242955257,0.00091007465189,0.1393548387096774,0.1492088607594936,81.0,146.0,3.6049382716049374,8066.223000000008,55.248102739726086,2.6790123456790123,65.0,5283.856000000002,99.0,53.37228282828284,1.0323724251404154
248456824,0.65932584,-0.87817526,0.12420125,-0.4319503,0.0170170857069129,0.007748705885652,0.1298299845440494,0.2761044176706827,85.0,157.0,3.694117647058824,10473.19600000001,66.70825477707014,2.9176470588235293,76.0,6788.051000000001,109.0,62.27569724770643,1.0178307873636396
248456830,0.72903204,0.56678665,-0.20834891,0.057672933,0.016732134775625,0.0,0.1561280249804839,0.0,43.0,78.0,3.627906976744186,4648.514999999999,59.596346153846135,2.558139534883721,33.0,2731.807,46.0,59.38710869565217,1.0251201507155991
248456831,0.98237336,-0.9629028,-0.1503254,-0.12355462,0.017150335477984,0.0024049532854411,0.1464248742975451,0.3634734830387004,93.0,172.0,3.698924731182796,9566.427000000009,55.61876162790702,2.7096774193548385,77.0,6122.229000000003,114.0,53.70376315789476,1.027153365498137
