osmnx_node_id,EMB000,EMB001
16732224,-0.19588684,-0.67246056
16732226,-0.19597828,-0.68649167
16732234,0.17937021,-0.06810055
16732239,0.23181285,-0.18877721
17135917,0.5415973,0.025439285
17135918,0.59189355,-0.012202049
17135919,0.50442195,-0.081604585
17135925,0.42578995,-0.12427324
17135927,0.4993729,-0.082875215
17135928,0.41143548,0.09984072
17135930,0.40676743,0.10143426
17135931,0.40177864,0.090654984
17136310,0.36427638,-0.054625526
17136330,0.45921013,-0.09702163
17136491,0.25883833,-0.33659437
17136507,0.2670199,-0.35566244
17136578,0.23704049,-0.23132358
17136585,0.19751295,-0.24297766
17136595,0.2349007,-0.21980073
17136666,0.21422337,-0.28346327
17137633,-0.20379299,-0.6882503
17137637,-0.04407837,-0.30073717
17137641,-0.007710719,-0.28923425
17137642,-0.020457288,-0.28409007
17137645,-0.07788764,-0.28552875
17137650,-0.15701205,-0.5589007
17137652,0.06290685,-0.17090403
17137655,0.16848879,-0.2904258
17137675,0.20359634,-0.07450011
17137853,0.0063704997,-0.35198656
17137858,0.10257277,-0.31104144
17138456,0.2007943,-0.2660483
17138561,-0.035421524,-0.37804815
17138562,-0.036576092,-0.35594037
17138563,-0.15650205,-0.27264348
17138576,-0.093154244,-0.4094766
17139726,-0.20061323,-0.3126813
17140172,0.41680512,-0.03878869
17140176,0.35250962,-0.042694576
17140187,0.40540248,-0.099507235
17140189,0.40540248,-0.099507235
17140191,0.3915033,-0.10949963
17140373,0.4545177,-0.13125636
17140406,0.27525526,-0.008641572
17177464,-0.08745709,-0.053442527
17177469,0.3705825,0.035837717
17177817,0.35964826,-0.04217561
17194589,-0.0027653438,-0.12045242
17194994,-0.29220477,-0.5866699
17194996,-0.35107437,-0.70963144
17195002,-0.16242082,-0.64540166
17195003,-0.046564166,-0.55733436
17195007,-0.0169103,-0.48321536
17195013,-0.23569424,-0.45360228
17195020,0.11388052,-0.21394697
17195025,-0.08827964,0.03167022
17195031,-0.14753164,-0.14247385
17195034,-0.084575675,-0.14061396
17195038,-0.071763486,-0.30937597
17195228,0.30889744,-0.3099153
17195230,0.3405089,-0.30834967
17473106,0.27923307,0.07308511
17473115,0.5142572,0.031868834
17473117,0.502162,0.010290696
17473125,0.45634115,0.009506354
17473150,-0.21999103,-0.5360824
17473151,-0.20300569,-0.4834565
17473157,0.1941662,-0.14176434
17476966,0.071136035,-0.49376592
17476967,-0.017196279,-0.48386154
17476969,-0.050848138,-0.50794494
18350590,-0.14669818,-0.44257125
18350596,-0.15185362,-0.31464866
18350600,-0.14712271,-0.3465936
18350603,0.09146829,-0.23195511
18350608,0.018891659,-0.3051649
18350610,0.19136623,-0.19253567
18350615,-0.071864516,-0.3410839
18350618,-0.27899134,-0.31821063
18350619,-0.22003943,-0.23747283
18350623,-0.34432784,-0.31801233
18659798,0.25986016,-0.27027932
18659799,0.21926658,-0.29084247
18659800,0.20823643,-0.28411707
18659801,0.1600255,-0.19829546
18659802,0.1989369,-0.2082483
18659804,0.19712572,-0.23026837
18659807,0.021322843,-0.09188072
18659813,-0.028845744,-0.10417029
18667769,0.03605751,-0.48360446
18667770,0.017001238,-0.5684502
18667771,0.09102234,-0.3925639
18667772,-0.38189438,-0.23595682
18667773,-0.5361644,-0.26757473
18667780,0.16392751,-0.14208145
18667781,-0.24351573,-0.30106863
18667782,-0.15796787,-0.3091219
18667783,-0.55415094,-0.31027317
18667784,-0.68832976,-0.4177688
18667789,-0.50879353,-0.2335376
18667797,-0.30815214,-0.33931848
18667798,-0.3200828,-0.22135082
18668001,0.4408792,-0.28068608
18668002,0.40361717,-0.2544105
18668003,0.47370493,-0.2190458
18668062,0.039006114,-0.50788754
18668070,0.2609296,-0.44442633
18668102,0.17291886,-0.17037225
18668103,0.16369992,-0.40515584
18668131,-0.18736953,-0.43167174
18668133,0.39018348,-0.3029873
18668134,0.2835414,-0.31250912
18668230,-0.20783101,-0.05626842
18668241,0.0685809,-0.24827832
18707555,0.017338281,0.072046265
18715778,-0.7205788,-0.6491307
18715786,-0.28214565,-0.47142822
18715790,0.11367855,-0.10741309
18715791,0.06527146,-0.12930448
18715792,0.06527146,-0.12930448
18715794,0.06527146,-0.12930448
18715801,0.39402887,-0.034675367
18715804,0.37107974,-0.021079473
18715809,0.3646282,-0.020318726
18715810,0.27684176,-0.01475738
18720115,0.46945345,0.13031244
18720116,0.5376193,0.057487726
18720119,0.27684176,-0.01475739
18720129,0.4148896,0.026641613
18720131,0.36383468,-0.012162923
18720133,0.3880805,-0.03494774
18731569,0.3222868,-0.27281246
18968634,-0.5087789,-0.31124893
18968635,-0.25865605,-0.058791358
18968638,-0.015785346,-0.065667965
18968647,-0.03798137,0.018094797
18968648,0.44087932,-0.28068605
18968649,0.40872362,-0.2852708
18968657,0.5168026,0.056702606
18968662,0.5527389,0.070519984
18968663,0.5231487,0.04422773
18968664,0.5540834,0.10460746
18968665,0.5231487,0.044227723
18968669,0.5582697,0.08279188
18968671,0.36763167,-0.02407955
18968672,0.4232581,-0.008349523
18968675,0.4061816,0.06448653
18968679,0.4546119,0.17122778
18968681,0.548851,0.10669571
18968683,0.5362639,0.114012696
18968684,0.5362638,0.114012815
18968694,0.4546118,0.17122792
18968703,0.33981073,-0.16625543
18968709,0.49453688,-0.17844746
18968715,0.39443702,-0.007905981
18968718,0.46040577,-0.1319226
18968719,0.46040595,-0.13192266
18968721,0.4604062,-0.13192281
18968722,0.46040612,-0.13192283
18968724,0.2992555,-0.11913104
18968726,0.37483093,-0.009827566
18968728,0.44524786,0.008890564
18968730,0.35643488,-0.081266746
18968731,0.479999,0.017325277
18968734,0.43734246,-0.073370755
18968735,0.44292787,-0.047434714
18968738,0.11354052,-0.13944346
18968739,0.39644054,-0.1730766
18968740,0.43641222,-0.16032915
18968742,0.42637253,0.00046568416
18968743,0.40703088,-0.010225766
18968745,0.4064079,-0.00925233
18968747,0.4373426,-0.07337079
18968748,0.36979473,-0.065868855
18968749,0.44691536,-0.028753791
18968751,0.35990983,-0.13645835
18968753,0.3502845,-0.18565102
18968754,0.12922068,-0.2588555
18968755,0.2148767,-0.18016672
18968756,0.28790346,-0.16212198
18968758,0.3656596,-0.09370054
18968760,0.42456916,-0.019519642
18968766,0.45386094,-0.088231675
18968767,0.39884996,-0.09136658
18968769,0.41020128,-0.0783089
18968770,0.3988499,-0.091367334
18968771,0.19443253,-0.044455927
18968773,0.3509139,-0.098567285
18968777,0.46163088,-0.023742754
18968779,0.050655894,-0.13621327
18968786,0.16186178,-0.34635535
18968789,0.06266477,-0.46294343
18968791,0.19837466,-0.41710773
18971447,0.30269724,-0.46035796
18971449,0.3567111,-0.4041431
18971450,0.17454746,-0.3655253
18971451,0.09423008,-0.47297588
18971452,0.36180693,-0.3412041
18971454,0.27586883,-0.4093709
18971455,0.3023668,-0.4207759
18971457,0.3463212,-0.35051763
18971458,0.2598682,-0.41378632
18974511,0.2365447,-0.22943689
18974512,0.42152333,-0.181306
19027762,0.46952805,-0.10823618
19027763,0.47460106,-0.10669883
19027764,0.46381086,-0.11894594
19027769,0.48918062,-0.08086978
19027770,0.46969384,-0.10280426
19027771,0.54332817,-0.04407581
19027774,0.563399,-0.027025713
19027778,0.50196326,-0.07847733
19027779,0.58254147,-0.008314726
19027780,0.57556844,-0.007924746
19062777,-0.16907299,-0.2785631
19077600,0.2432125,-0.41953096
19077601,0.28171563,-0.34729397
19077603,0.16962509,-0.55556613
19077605,0.26118982,-0.4425363
19077606,0.3193366,-0.40870237
19077607,-0.061844993,-0.5451632
19077608,0.0595125,-0.45589188
19077609,0.2566517,-0.38792613
19077610,0.25665167,-0.38792616
19077611,0.25665173,-0.38792613
19077612,0.20799808,-0.4639706
19077617,0.15666445,-0.5102425
19077619,0.23070168,-0.500903
19077620,0.24143037,-0.41509488
19077622,0.28932348,-0.4527865
